Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
10 | 0.12864269688725471 | 135.87998962402344,215.2699737548828,0.6136041283607483 | 0.0,0.0,-3.782379150390625 | 0.0 | 0.0,0.0,0.0 | 0.0,0.0,-9.095968246459961 | 0,0
20 | 0.26164359971880913 | 135.880126953125,215.2698211669922,0.12788210809230804 | -0.0030863448046147823,0.00042348119313828647,-2.057352066040039 | 0.0 | -0.18935559689998627,-0.4191819727420807,6.537269655382261e-05 | 0.0734277218580246,-0.004857749678194523,37.653236389160156 | 0,0
30 | 0.391372200101614 | 135.88026428222656,215.26950073242188,0.13019131124019623 | -0.0005447551375254989,0.00024370152095798403,0.24575172364711761 | 0.0 | -0.10637178272008896,-0.049683500081300735,-9.445397154195234e-05 | 0.0378933809697628,-0.00786813348531723,0.5971187353134155 | 0,0
40 | 0.5170723982155323 | 135.88023376464844,215.26953125,0.15799380838871002 | 0.0010595984058454633,-0.00018102973990608007,0.2238563895225525 | 0.0 | 0.07986032962799072,0.15175563097000122,5.3921099606668577e-05 | 0.004060114733874798,-0.0017342274077236652,-0.5988383293151855 | 0,0
50 | 0.6419118978083134 | 135.8802032470703,215.26963806152344,0.18239329755306244 | 0.0009371904307045043,-0.00021520693553611636,0.14018191397190094 | 0.0 | 0.09502305090427399,0.12249140441417694,3.032665335922502e-05 | -0.002566657029092312,0.0003683314716909081,-0.5780471563339233 | 0,0
60 | 0.767425999045372 | 135.88018798828125,215.26971435546875,0.19467158615589142 | 0.0006447705673053861,-0.0001562946999911219,0.08370010554790497 | 0.0 | 0.06909266859292984,0.08148239552974701,9.795167898118962e-06 | -0.0024849853944033384,0.0005891133332625031,-0.4868694841861725 | 0,0
70 | 0.8914107978343964 | 135.88021850585938,215.269775390625,0.2022823691368103 | 0.00039470690535381436,-9.370742191094905e-05,0.045687515288591385 | 0.0 | 0.04156074672937393,0.04909107834100723,-1.1613345805017161e-06 | -0.0015337105141952634,0.00041150013566948473,-0.2578226327896118 | 0,0
80 | 1.0144592002034187 | 135.8801727294922,215.26980590820312,0.20652179419994354 | 0.00022531150898430496,-4.909116978524253e-05,0.021233733743429184 | 0.0 | 0.02180926874279976,0.027738813310861588,-2.0368609057186404e-06 | -0.0009122506598941982,0.0002403420367045328,-0.2045404314994812 | 0,0
90 | 1.1382973976433277 | 135.88014221191406,215.2698211669922,0.20840583741664886 | 0.00013262357970234007,-2.5579369321349077e-05,0.010289134457707405 | 0.0 | 0.011393725872039795,0.01632111705839634,-1.6079271745184087e-06 | -0.0004940071376040578,0.00012824985606130213,-0.16552734375 | 0,0
100 | 1.2662250995635986 | 135.880126953125,215.26983642578125,0.2093377709388733 | 1.5565621652058326e-05,-1.2794069334631786e-05,0.006047494243830442 | 0.0 | 0.005578914191573858,0.009334788657724857,8.835509106575046e-07 | -8.149180212058127e-05,6.632556323893368e-05,-0.029822703450918198 | 0,0
110 | 1.3922079987823963 | 135.880126953125,215.26983642578125,0.2096017450094223 | 7.578347322123591e-06,-3.6598976294044405e-06,0.002226974116638303 | 0.0 | 0.0015920120058581233,0.004367608577013016,1.7451203859764064e-07 | 5.037992650613887e-06,-1.4403840395971201e-05,0.0049354820512235165 | 0,0
120 | 1.51475889980793 | 135.880126953125,215.26983642578125,0.20983177423477173 | 6.4208666117338e-06,-3.925740656995913e-06,0.0021372756455093622 | 0.0 | 0.001709513715468347,0.003811516799032688,2.686620064196177e-07 | -2.7898828193428926e-05,2.9871746392018395e-06,-0.01511803362518549 | 0,0
130 | 1.6378159001469612 | 135.880126953125,215.26983642578125,0.20999380946159363 | 4.155516307946527e-06,-2.6469581371202366e-06,0.0008266183431260288 | 0.0 | 0.0011536303209140897,0.002443916629999876,1.6494445276293845e-07 | 1.6417562846982037e-06,9.43287250265712e-06,-0.017823630943894386 | 0,0
140 | 1.7675898000597954 | 135.880126953125,215.26983642578125,0.21002940833568573 | 1.3366451412366587e-06,-3.8811595004517585e-07,0.00043419149005785584 | 0.0 | 0.0001673366641625762,0.0005857697105966508,-9.569509984430624e-08 | 0.00010407980880700052,-3.0221210181480274e-05,0.03380895033478737 | 0,0
150 | 1.892069198191166 | 135.880126953125,215.26983642578125,0.21010157465934753 | 1.6257664583463338e-06,-8.381957741221413e-07,0.0003240465302951634 | 0.0 | 0.00036505766911432147,0.0009719243389554322,6.522166984268551e-08 | -1.3916011084802449e-05,3.4120075724786147e-06,0.016457879915833473 | 0,0
