Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
1260 | 15.770835999399424 | 99.04029083251953,191.5509796142578,0.21206504106521606 | 4.094340422255982e-10,1.7522506112754854e-08,0.00013018868048675358 | 89.5 | -7.211195679701632e-06,-2.779592733759273e-08,-1.4639547352146565e-09 | 2.6110504336429585e-07,1.6532172821825952e-06,-0.07514315843582153 | 0,0
1270 | 15.898154698312283 | 99.04029083251953,191.5509796142578,0.2120715230703354 | 7.528684273228059e-12,-2.6953093090753555e-09,-2.2742215151083656e-05 | 89.5 | -9.473425961914472e-06,-1.3706079471376142e-07,6.924989470746823e-10 | 2.8455395817417184e-09,-4.44558082790536e-07,-0.0852845087647438 | 0,0
1280 | 16.02304919809103 | 99.04029083251953,191.5509796142578,0.2120954841375351 | 6.806740587839144e-11,-6.776194605428998e-10,0.0006298074731603265 | 89.5 | -2.3333498120337026e-06,3.3152679179693223e-07,4.7329608982016325e-11 | -2.841215929194618e-09,-3.6673526437880355e-08,-0.031244060024619102 | 0,0
1290 | 16.146078497171402 | 99.04029083251953,191.5509796142578,0.21210159361362457 | -7.069257956793251e-10,4.481126136823832e-09,0.0009075534762814641 | 89.5 | -6.3470656641584355e-06,-6.538062962135882e-07,-1.0733689492781195e-09 | -2.7554352755032596e-07,8.304767789013567e-07,0.04737483710050583 | 0,0
1300 | 16.274822298437357 | 99.04029083251953,191.5509796142578,0.21207205951213837 | 2.775431662271899e-09,-2.354125783199379e-08,0.0010572507744655013 | 89.5 | 7.085954712238163e-05,1.0812743312271778e-05,1.9980475052250313e-09 | 2.0711924264560366e-07,-1.5583556205456262e-06,-0.04204268753528595 | 0,0
1310 | 16.401672396808863 | 99.04029083251953,191.5509796142578,0.21204765141010284 | 1.991529829936667e-09,-1.0844366293838448e-08,-0.0002606832713354379 | 89.5 | -3.407462645554915e-05,9.36267042561667e-06,1.5264211006282835e-09 | -3.2968063834459826e-08,-1.5379717979158158e-06,0.10017778724431992 | 0,0
1320 | 16.525705698877573 | 99.04029083251953,191.5509796142578,0.21204017102718353 | -8.344383517489007e-10,3.318983132771791e-08,0.00027013313956558704 | 89.5 | -1.5954077753121965e-05,-2.8263198146305513e-06,-3.6979193041020153e-09 | -4.102037465258945e-08,3.774651759158587e-06,-0.0060267201624810696 | 0,0
1330 | 16.649811897426844 | 99.04029083251953,191.5509796142578,0.21205878257751465 | -1.2540374294545131e-09,9.94396387454799e-09,-0.0002766066463664174 | 89.5 | -1.088469616661314e-05,-5.998328106215922e-06,-4.427430644327046e-10 | -4.691967703251976e-09,4.7002521341710235e-07,-0.041291117668151855 | 0,0
1340 | 16.779396299272776 | 99.04029083251953,191.5509796142578,0.21203574538230896 | 9.456188054812742e-10,-6.422214982038099e-10,0.0020314850844442844 | 89.5 | 2.524755836930126e-05,2.248313649033662e-06,-1.1127009313938174e-09 | 2.264835927690001e-07,1.2783401643901016e-06,0.15524472296237946 | 0,0
1350 | 16.90332319959998 | 99.04029083251953,191.5509796142578,0.21208705008029938 | 1.3663757902904194e-09,-4.56213911093073e-09,0.0013251218479126692 | 89.5 | -2.6635536414687522e-05,6.478909199358895e-06,3.251057423270254e-09 | -1.8033688320429064e-08,-3.1640483939554542e-06,0.10343273729085922 | 0,0
1360 | 17.030787099152803 | 99.04029083251953,191.5509796142578,0.2120368480682373 | 8.421191521890137e-10,-6.812239217168781e-09,-0.0011356512550264597 | 89.5 | -2.003863664867822e-05,3.819454832409974e-06,1.1183211023890749e-09 | -3.474394105751344e-08,-1.5160018165261135e-06,-0.09392211586236954 | 0,0
1370 | 17.153381496667862 | 99.04029083251953,191.5509796142578,0.2121029645204544 | -2.0380581666756825e-09,-3.8270546731666855e-09,0.0013695874949917197 | 89.5 | 3.793663609030773e-06,-7.569812623842154e-06,1.6088266274749685e-09 | -2.531067195832293e-07,-1.8753455606201896e-06,0.18571552634239197 | 0,0
1380 | 17.286511097103357 | 99.04029083251953,191.5509796142578,0.21205855906009674 | -1.9901733039340286e-11,7.645307498194143e-09,-0.00034623208921402693 | 89.5 | 2.1626456145895645e-06,1.9010249729944917e-07,2.764685147482737e-09 | 3.130478276602844e-08,-3.959547939302865e-06,-0.13624048233032227 | 0,0
1390 | 17.413862500339746 | 99.04029083251953,191.5509796142578,0.21212179958820343 | 3.5378745072423e-11,-1.1737945060374955e-09,0.0006943329935893416 | 89.5 | -4.186992555332836e-06,7.761062192912505e-08,3.0113599114311995e-11 | 1.512439840034574e-09,-2.5304570883122324e-08,-0.03072517178952694 | 0,0
1400 | 17.537972398102283 | 99.04029083251953,191.5509796142578,0.21213839948177338 | 3.302690620987647e-10,1.5982905665623548e-08,0.0008234293782152236 | 89.5 | -8.441988029517233e-06,-4.970854661223711e-07,-2.101858020964187e-09 | 2.4231610495917266e-07,2.408501586614875e-06,0.033402133733034134 | 0,0
1410 | 17.66268079727888 | 99.04029083251953,191.5509796142578,0.21214739978313446 | -4.27808344305447e-11,2.671222409933449e-10,-0.00029611613717861474 | 89.5 | 8.95441189641133e-07,-1.8809696200605686e-07,-2.0158966509975507e-11 | -1.1266692023781388e-09,1.8040712035372053e-08,-0.08353575319051743 | 0,0
1420 | 17.79121169820428 | 99.04029083251953,191.5509796142578,0.21212096512317657 | -1.1049817311148402e-11,-1.2194457665870573e-09,0.0013702322030439973 | 89.5 | -4.05623359256424e-06,-1.3580584834471665e-07,4.253684557364856e-11 | 8.040318411062231e-10,-3.784185764743597e-08,0.0014453245094045997 | 0,0
1430 | 17.91571379825473 | 99.04029083251953,191.5509796142578,0.21213340759277344 | -1.3312119635788822e-11,-1.2443499564085414e-08,-0.000392511225072667 | 89.5 | 4.36169357271865e-05,-2.0921007148899662e-07,8.545127938575092e-10 | 5.778013179025265e-09,-8.677777145749133e-07,-0.10395615547895432 | 0,0
1440 | 18.040313698351383 | 99.04029083251953,191.5509796142578,0.2121206670999527 | 0.0,0.0,0.0 | 89.5 | 0.0,0.0,0.0 | 1.0917558412870676e-08,1.9541448637028225e-07,0.02175329625606537 | 0,0
1450 | 18.164263397455215 | 99.04029083251953,191.5509796142578,0.21211150288581848 | 8.908930537732118e-11,-9.920114729666807e-10,2.1607607777696103e-05 | 89.5 | -4.930042450723704e-06,4.826607096219959e-07,4.5531803327669707e-10 | 4.3488313394846045e-08,-5.087650833957014e-07,-0.09135021269321442 | 0,0
1460 | 18.29165180027485 | 99.04029083251953,191.5509796142578,0.2120925486087799 | 3.827099748221485e-10,1.657232928664598e-08,0.0007113365572877228 | 89.5 | -7.118658686522394e-06,-2.385710331509472e-07,-2.0203485551206768e-09 | 2.3297066320537851e-07,2.2773808723286493e-06,-0.06328161805868149 | 0,0
1470 | 18.418756898492575 | 99.04029083251953,191.5509796142578,0.21209029853343964 | -7.458308415309034e-10,4.0938054723937967e-08,0.0005577552365139127 | 89.5 | -1.119235730584478e-05,6.216200745257083e-07,-5.546658687904937e-09 | -2.903944675836101e-07,5.286500254442217e-06,-0.020691534504294395 | 0,0
1480 | 18.54380139708519 | 99.04029083251953,191.5509796142578,0.21209804713726044 | -2.5124102798201875e-09,-9.776329079613788e-09,0.0009216551552526653 | 89.5 | 3.007455416081939e-05,-9.979832611861639e-06,4.751699034244439e-10 | -1.9803181317001872e-07,-6.919126462889835e-07,0.11947573721408844 | 0,0
1490 | 18.66710589826107 | 99.04029083251953,191.5509796142578,0.21211010217666626 | 2.01543382677416e-11,-3.560023609239238e-09,0.0008920766995288432 | 89.5 | -7.746122719254345e-06,-1.6150113424373558e-07,2.9004156715251028e-11 | 4.473038384134043e-09,-2.2571654767489235e-08,0.007250496186316013 | 0,0
1500 | 18.793757997453213 | 99.04029083251953,191.5509796142578,0.21210810542106628 | 1.5188231228258076e-10,-3.764886624679775e-09,0.001082819071598351 | 89.5 | -1.0207602826994844e-05,5.329632699613285e-07,2.4651440611034303e-11 | 8.610494539595948e-10,-1.7615452208019633e-08,-0.01121125090867281 | 0,0
1510 | 18.917882297188044 | 99.04029083251953,191.5509796142578,0.21205562353134155 | 1.2173163518869323e-11,7.731811302313929e-10,-0.0009424437303096056 | 89.5 | 5.615817372017773e-06,1.3730179659887654e-07,-6.954400597058985e-12 | -7.131436413621017e-11,-1.961410589501611e-09,-0.16505788266658783 | 0,0
1520 | 19.041311599314213 | 99.04029083251953,191.5509796142578,0.21204841136932373 | 6.312708689115709e-11,-1.3273261600943442e-08,-0.0005250069661997259 | 89.5 | -3.2795513106975704e-05,-4.773180535266874e-07,9.392157884757779e-11 | 3.1069924411042393e-09,-2.78955951671378e-08,-0.033903010189533234 | 0,0
1530 | 19.167527597397566 | 99.04029083251953,191.5509796142578,0.2120450884103775 | -3.1567536779020244e-11,7.442779281774392e-09,1.179545961349504e-05 | 89.5 | 2.2074074877309613e-05,2.8332723900348356e-07,-8.582753951991151e-11 | 1.7861518930573084e-09,4.68809915332713e-08,-0.08234758675098419 | 0,0
1540 | 19.30215059965849 | 99.04029083251953,191.5509796142578,0.21193648874759674 | 9.729643479783334e-11,-7.09887010286181e-11,-0.0020917137153446674 | 89.5 | 2.8227771053934703e-07,3.815261209183518e-07,1.4149176622013648e-11 | 8.337456058882253e-09,-6.083112236154875e-09,-0.1792416125535965 | 0,0
1550 | 19.430801697075367 | 99.04029083251953,191.5509796142578,0.211948424577713 | 8.842861998203944e-10,-5.2858570853686615e-09,0.0003796290257014334 | 89.5 | 2.4774733901722357e-05,4.28015391662484e-06,-2.3695628792452794e-11 | -3.442157492372644e-08,7.673569513144685e-08,-0.044812824577093124 | 0,0
1560 | 19.55762119963765 | 99.04029083251953,191.5509796142578,0.21199862658977509 | 1.755157352789638e-09,-6.157224063940703e-09,0.0014792217407375574 | 89.5 | -1.6457545370940352e-07,5.816013981529977e-06,1.4186840591179362e-09 | 2.525832485389401e-07,-9.453841016693332e-07,0.024196701124310493 | 0,0
1570 | 19.686288099735975 | 99.04029083251953,191.5509796142578,0.2120114117860794 | 2.1567836405722574e-09,-1.3748548965963892e-08,0.0010039707412943244 | 89.5 | 2.1538000510190614e-05,7.6224177973927e-06,1.0317072751675482e-09 | 2.158351719572238e-07,-7.40760185635736e-07,0.054417550563812256 | 0,0
1580 | 19.81533119827509 | 99.04029083251953,191.5509796142578,0.2120782732963562 | 4.111323781419429e-10,-9.758098329371023e-09,0.0009485693299211562 | 89.5 | 1.255868119187653e-05,1.6039417687352397e-06,7.173929783554911e-10 | 2.113186781116383e-08,-1.0428847190269153e-06,-0.03332257270812988 | 0,0
1590 | 19.940712098032236 | 99.04029083251953,191.5509796142578,0.2121274471282959 | 1.1436742664017174e-09,-2.6365145622264663e-09,0.0002757686597760767 | 89.5 | 2.9434377211146057e-05,5.879922809981508e-06,6.236608451892778e-10 | 3.3512925767809065e-09,-5.123431492393138e-07,-0.04672577232122421 | 0,0
1600 | 20.06537599861622 | 99.04029083251953,191.5509796142578,0.21214079856872559 | -1.0399709982067407e-09,2.5612861165313916e-08,0.000850988901220262 | 89.5 | 9.003645573102403e-06,-4.200008788757259e-06,-5.108219180982587e-09 | -3.1950623480270224e-08,4.510297003434971e-06,0.030196774750947952 | 0,0
1610 | 20.194316998124123 | 99.04029083251953,191.5509796142578,0.2120968997478485 | 2.3250648073513958e-09,-1.367335400459524e-08,0.0010379406157881021 | 89.5 | 6.158185783533554e-07,1.114885071729077e-05,1.570986563059762e-09 | -2.992377190480511e-08,-1.7278545101362397e-06,0.022369446232914925 | 0,0
1620 | 20.322948597371578 | 99.04029083251953,191.5509796142578,0.21209903061389923 | 2.8435396259851586e-09,9.492827857116026e-09,-1.2215014976391103e-05 | 89.5 | 1.9646005966933444e-05,1.2057203093718272e-05,-2.7545987713040176e-09 | 1.3337088944354036e-07,3.0519693154928973e-06,-0.06978504359722137 | 0,0
1630 | 20.450674198567867 | 99.04029083251953,191.5509796142578,0.21211139857769012 | 3.065800946444597e-10,2.8834188370296943e-09,0.0006369677721522748 | 89.5 | 2.859076175809605e-06,1.6374754068237962e-06,1.3480688787481654e-09 | 1.32136754871226e-08,-1.4894590094627347e-06,-0.012462548911571503 | 0,0
