Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
3640 | 46.13921619951725 | 135.94920349121094,226.60577392578125,0.2561584711074829 | -0.003466925583779812,-2.5672857761383057,0.0011169766075909138 | 180.1 | -0.44942963123321533,-0.05417894199490547,3.5340452194213867 | 0.16290292143821716,-1.7713251113891602,0.08305546641349792 | 0,0
3650 | 46.2662869989872 | 135.94407653808594,226.2570037841797,0.2555255889892578 | -0.000858904852066189,-2.841294288635254,-0.0002417825162410736 | 180.0 | -0.37930524349212646,0.02842874638736248,3.407925844192505 | -0.3325887620449066,-2.377572536468506,0.02506726048886776 | 0,0
3660 | 46.39547269791365 | 135.94044494628906,225.89163208007812,0.2554696202278137 | 0.011963633820414543,-2.6999244689941406,0.0013786498457193375 | 179.7 | 0.4101884961128235,0.03490723669528961,3.0340607166290283 | 0.278618186712265,4.174635410308838,0.13581125438213348 | 0,0
3670 | 46.52330679818988 | 135.93856811523438,225.574951171875,0.2562006711959839 | 0.01745619997382164,-2.4544007778167725,0.0003523578052408993 | 179.6 | 0.2645168602466583,-0.016809578984975815,2.4779298305511475 | 0.10518749058246613,-0.6564498543739319,0.02521982416510582 | 0,0
3680 | 46.65123539790511 | 135.9376983642578,225.25213623046875,0.2561316192150116 | 0.019665712490677834,-2.6208183765411377,-0.000901798193808645 | 179.6 | -0.22968067228794098,0.0384586825966835,2.314246892929077 | -0.3439558148384094,-1.669815182685852,-0.11079954355955124 | 0,0
3690 | 46.78184859827161 | 135.93771362304688,224.8876953125,0.255666583776474 | 0.028188250958919525,-2.8690903186798096,0.001462875516153872 | 179.4 | -0.3241993486881256,-0.023873765021562576,2.2594282627105713 | 0.2896420657634735,-1.7378240823745728,0.06776171922683716 | 0,0
3700 | 46.90977579727769 | 135.9388427734375,224.52886962890625,0.2557446360588074 | 0.03117426112294197,-2.6363415718078613,0.00047146662836894393 | 179.3 | 0.47680550813674927,0.03737867996096611,1.8804361820220947 | 0.19525021314620972,5.078706741333008,-0.03598765656352043 | 0,0
3710 | 47.04263789951801 | 135.940673828125,224.21343994140625,0.2564931809902191 | 0.030999060720205307,-2.3418006896972656,0.0014307394158095121 | 179.2 | 0.2198045402765274,0.002845549024641514,1.4748640060424805 | 0.1737261265516281,-0.6685631275177002,0.04535406455397606 | 0,0
3720 | 47.170471999794245 | 135.9429473876953,223.90057373046875,0.25634101033210754 | 0.0363350585103035,-2.5156631469726562,0.00030020723352208734 | 179.2 | -0.31393226981163025,-0.03206177055835724,1.4367811679840088 | 0.16728366911411285,-1.8435665369033813,0.0461219921708107 | 0,0
3730 | 47.298264898359776 | 135.9459991455078,223.56201171875,0.2558229863643646 | 0.04291398823261261,-2.7631595134735107,0.0003760726540349424 | 179.1 | -0.3962218165397644,-0.027778808027505875,1.4230432510375977 | 0.18603400886058807,-2.17344331741333,0.0006518976879306138 | 0,0
3740 | 47.42471889778972 | 135.9499053955078,223.19979858398438,0.25544077157974243 | 0.04639933630824089,-2.898531436920166,0.0002898334350902587 | 179.1 | -0.05438997223973274,0.01193989533931017,1.2911368608474731 | 0.09158191084861755,1.245843768119812,-0.0019815266132354736 | 0,0
