Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
10 | 0.12864269688725471 | 132.02999877929688,201.1699981689453,1.1505941152572632 | 0.0,0.0,-2.0088536739349365 | 0.0 | 0.0,0.0,0.0 | 0.0,0.0,-8.462623596191406 | 0,0
20 | 0.26164359971880913 | 132.02999877929688,201.1699981689453,0.7882892489433289 | 0.0,0.0,-3.308638572692871 | 0.0 | 0.0,0.0,0.0 | 0.0,0.0,-8.171209335327148 | 0,0
30 | 0.391372200101614 | 132.02999877929688,201.1699981689453,0.2956312894821167 | -8.688270440870838e-07,-9.972690451220956e-10,-3.160252094268799 | 0.0 | 4.363199650470051e-07,-0.0001321596937486902,3.7227245286430843e-08 | 0.00012008209159830585,-1.370240454434679e-07,47.12655258178711 | 0,0
40 | 0.5170723982155323 | 132.030029296875,201.17022705078125,0.20233096182346344 | 0.0017422419041395187,-0.0016223184065893292,0.19575509428977966 | 0.0 | 0.4921790361404419,0.17250125110149384,-0.0001699819549685344 | -0.048281971365213394,0.022074026986956596,1.48875892162323 | 0,0
50 | 0.6419118978083134 | 132.030029296875,201.1703338623047,0.23246203362941742 | -0.0005422476679086685,0.00017808537813834846,0.24364911019802094 | 0.0 | -0.054006196558475494,-0.06534407287836075,2.711096021812409e-05 | -0.0030076117254793644,0.006689293775707483,-0.3423095941543579 | 0,0
60 | 0.767425999045372 | 132.02999877929688,201.17019653320312,0.25849178433418274 | -0.000499952700920403,0.0004892038414254785,0.17145505547523499 | 0.0 | -0.14887717366218567,-0.05426282808184624,3.7108718970557675e-05 | 0.0014187084743753076,1.661712485656608e-05,-0.4804663062095642 | 0,0
70 | 0.8914107978343964 | 132.02999877929688,201.17005920410156,0.2749502956867218 | -0.0003337140951771289,0.0003979242464993149,0.10160711407661438 | 0.0 | -0.12144502252340317,-0.034848377108573914,1.8607235688250512e-05 | 0.0010856009321287274,-0.0010369843803346157,-0.48312002420425415 | 0,0
80 | 1.0144592002034187 | 132.030029296875,201.16995239257812,0.2842431962490082 | -0.0002107710752170533,0.00025477094459347427,0.055299725383520126 | 0.0 | -0.07790891081094742,-0.02166847512125969,7.297820957319345e-06 | 0.0007478966726921499,-0.0010262737050652504,-0.36474907398223877 | 0,0
90 | 1.1382973976433277 | 132.03004455566406,201.16989135742188,0.28923463821411133 | -0.0001302760501857847,0.0001447481190552935,0.028516363352537155 | 0.0 | -0.044314902275800705,-0.013265474699437618,2.4977430257422384e-06 | 0.0003878611605614424,-0.0006558941677212715,-0.2543564736843109 | 0,0
100 | 1.2662250995635986 | 132.03005981445312,201.16986083984375,0.2918311655521393 | -7.813020783942193e-05,7.455092418240383e-05,0.015148219652473927 | 0.0 | -0.022834060713648796,-0.007881801575422287,8.503579351781809e-07 | 0.00025938512408174574,-0.0003699109947774559,-0.07556158304214478 | 0,0
