Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
2640 | 33.15578920021653 | 135.95960998535156,226.5054473876953,0.2558097839355469 | -0.013939871452748775,-2.656874895095825,0.0001058348425431177 | 180.3 | -0.44793006777763367,-0.015149847604334354,4.282817840576172 | 0.012402788735926151,-2.122556209564209,-0.04030376300215721 | 0,0
2650 | 33.29139719903469 | 135.951904296875,226.1233367919922,0.25520166754722595 | -0.005344217177480459,-2.9413156509399414,0.0007277785916812718 | 180.1 | -0.2776094973087311,-0.03466150164604187,4.1994524002075195 | 0.2815626561641693,-1.3674037456512451,-0.04018170014023781 | 0,0
2660 | 33.42016199976206 | 135.9463348388672,225.75572204589844,0.2555365562438965 | 0.005680047906935215,-2.6229841709136963,0.0007822306943126023 | 179.9 | 0.6867621541023254,0.025261539965867996,3.4201085567474365 | 0.25552400946617126,5.716224193572998,-0.06921908259391785 | 0,0
2670 | 33.54957979917526 | 135.943359375,225.48114013671875,0.2570228576660156 | 0.0066787730902433395,-1.7225854396820068,0.0005537484539672732 | 179.8 | 1.1945422887802124,0.061288002878427505,2.0023956298828125 | 0.1861860156059265,7.151200294494629,0.15479940176010132 | 0,0
2680 | 33.67594650015235 | 135.94232177734375,225.33665466308594,0.25869205594062805 | 0.00361341773532331,-0.5259073972702026,3.68357686966192e-05 | 179.8 | 1.4125643968582153,0.09665954113006592,0.5734111666679382 | 0.026355663314461708,13.742549896240234,-0.07075919955968857 | 0,0
2690 | 33.80566629767418 | 135.94178771972656,225.329345703125,0.25962817668914795 | -0.0003828842018265277,0.00032682029996067286,0.0013219098327681422 | 179.8 | -0.2545391917228699,-0.049087174236774445,0.00010694358206819743 | -0.0038652406074106693,0.014649257995188236,0.13280215859413147 | 0,0
2700 | 33.93847719952464 | 135.94175720214844,225.32884216308594,0.2586418390274048 | -0.0002971858193632215,0.0010626297444105148,0.0008909159805625677 | 179.8 | -0.8375084400177002,-0.031829819083213806,0.0004493713204283267 | 0.001825467450544238,0.0006666690460406244,0.05628036707639694 | 0,0
2710 | 34.06982949748635 | 135.94178771972656,225.32830810546875,0.2575601041316986 | -0.0001340090238954872,0.0008790686260908842,-0.0006645636167377234 | 179.8 | -0.6764666438102722,-0.015379552729427814,0.00033879096736200154 | 0.0008750701090320945,-0.0023303315974771976,0.03296400606632233 | 0,0
2720 | 34.19416959956288 | 135.94178771972656,225.327880859375,0.2568873465061188 | -6.572827260242775e-05,0.0005616670241579413,0.0008146641193889081 | 179.8 | -0.42289677262306213,-0.00873639713972807,0.00020349556871224195 | 0.0003225269610993564,-0.002283590380102396,0.012642237357795238 | 0,0
2730 | 34.32363069802523 | 135.94180297851562,225.3275909423828,0.25643154978752136 | -4.681344762502704e-06,0.00030857225647196174,0.0017050973838195205 | 179.8 | -0.22980919480323792,-0.005856332369148731,-0.0001377859734930098 | 3.6192559491610155e-06,-0.0015098267467692494,0.03334609419107437 | 0,0
2740 | 34.45098049938679 | 135.94180297851562,225.3274383544922,0.2562158405780792 | -3.2244197427644394e-06,0.00015681821969337761,0.0008801068179309368 | 179.8 | -0.116171695291996,-0.00414530374109745,-7.116628694348037e-05 | 8.840321470415802e-07,-0.0008698588935658336,-0.04097701609134674 | 0,0
2750 | 34.57847809791565 | 135.9418182373047,225.327392578125,0.2561546266078949 | -2.6610641725710593e-06,4.8153422540053725e-05,-0.0019135528709739447 | 179.8 | -0.03549322858452797,-0.0037313445936888456,-2.0485447748797014e-05 | 1.7677240975899622e-05,0.0002241183101432398,-0.20704056322574615 | 0,0
2760 | 34.70687859877944 | 135.9418182373047,225.32737731933594,0.25610989332199097 | -1.673510269029066e-06,4.5810258598066866e-05,-0.0008554172236472368 | 179.8 | -0.03380218520760536,-0.002316070953384042,-2.042826781689655e-05 | 8.769279702391941e-06,-8.708136738277972e-05,-0.15968014299869537 | 0,0
2770 | 34.840929199010134 | 135.9418182373047,225.32733154296875,0.25601497292518616 | -1.0521395097384811e-06,2.970608875330072e-05,-7.191652548499405e-05 | 179.8 | -0.02191515639424324,-0.001342294504866004,-1.3519381354853977e-05 | -1.323665401287144e-05,-0.00012065888586221263,-0.07149864733219147 | 0,0
2780 | 34.967699497938156 | 135.9418182373047,225.32733154296875,0.2560541331768036 | -6.45720035663544e-07,8.860773050400894e-06,0.0006577636231668293 | 179.8 | -0.00650679599493742,-0.0009079297306016088,-3.4820018299797084e-06 | 3.081818476857734e-06,6.777660746593028e-05,-0.04172591492533684 | 0,0
2790 | 35.097440999001265 | 135.9418182373047,225.3273162841797,0.25603047013282776 | -3.7040538813926105e-07,1.0236101843474898e-05,0.0016124462708830833 | 179.8 | -0.007539568934589624,-0.0005703139468096197,-4.428444299264811e-06 | 1.0068727533507627e-05,-1.9406019418966025e-05,0.0909978449344635 | 0,0
2800 | 35.22533229738474 | 135.9418182373047,225.3273162841797,0.2560269236564636 | -2.766643092400045e-07,7.201390417321818e-06,-5.311284985509701e-05 | 179.8 | -0.005307271610945463,-0.00039043891592882574,-3.230445145163685e-06 | 9.088578735827468e-06,-2.690023393370211e-05,-0.13068239390850067 | 0,0
2810 | 35.3583993986249 | 135.9418182373047,225.3273162841797,0.2559800148010254 | -5.6129263015236575e-08,1.2896751968582976e-06,0.00012778467498719692 | 179.8 | -0.0009405247983522713,-9.696443885331973e-05,-4.0867791994969593e-07 | 1.101583711715648e-05,2.571455843281001e-05,-0.1434345543384552 | 0,0
2820 | 35.48521899804473 | 135.9418182373047,225.3273162841797,0.25606223940849304 | -6.392693308043818e-08,2.216640041297069e-06,0.0012651002034544945 | 179.8 | -0.0016320482827723026,-0.0001294858375331387,-9.56342660174414e-07 | 9.864479579846375e-06,-3.3062908642023103e-06,0.10638435184955597 | 0,0
