Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
110 | 1.3922079987823963 | 150.24099731445312,191.7685089111328,0.21364887058734894 | -3.682832539197989e-05,0.0004703609156422317,0.007950549945235252 | 0.0 | -0.1432926058769226,-0.008970689959824085,-0.0003169636765960604 | 0.00019514664018061012,-0.004978635814040899,-0.04396737366914749 | 0,0
120 | 1.51475889980793 | 150.24099731445312,191.7683868408203,0.2142702043056488 | -1.8411124983686022e-05,0.0001854407018981874,0.003389971563592553 | 0.0 | -0.05697040632367134,-0.004500875249505043,-0.0001287610939471051 | 0.00010166010179091245,-0.001400728477165103,-0.07071567326784134 | 0,0
130 | 1.6378159001469612 | 150.24099731445312,191.7683563232422,0.21446044743061066 | -3.8924426917219535e-06,2.1987323634675704e-05,0.0005938363028690219 | 0.0 | -0.006504559423774481,-0.0009584326762706041,-1.4857577298243996e-05 | -3.1697094527771696e-05,0.00012086923379683867,-0.008550356142222881 | 0,0
140 | 1.7675898000597954 | 150.2410125732422,191.7683563232422,0.21453571319580078 | -4.9395489440939855e-06,2.51346700679278e-05,0.0008385725086554885 | 0.0 | -0.007590947672724724,-0.0012178437318652868,-1.7342868886771612e-05 | 3.7555169001279864e-06,-3.444949834374711e-05,-0.028978588059544563 | 0,0
150 | 1.892069198191166 | 150.2410125732422,191.76834106445312,0.21466074883937836 | -3.4768977457133587e-06,1.8428212570142932e-05,0.000614766264334321 | 0.0 | -0.005595063325017691,-0.0008573100785724819,-1.2737765246129129e-05 | 1.251810863323044e-05,-5.578170748776756e-05,0.01437285728752613 | 0,0
160 | 2.0266033969819546 | 150.2410125732422,191.76834106445312,0.21471422910690308 | -6.677267379018303e-07,3.3375495149812195e-06,0.0012437958503142 | 0.0 | -0.0009468134376220405,-0.00016457012679893523,-2.1745756839663954e-06 | -1.51436224768986e-05,4.299137071939185e-05,0.00781808141618967 | 0,0
170 | 2.154604498296976 | 150.2410125732422,191.76834106445312,0.2147233486175537 | -1.1006563909177203e-06,6.307046533038374e-06,-0.0011075125075876713 | 0.0 | -0.001892960979603231,-0.00027092525851912796,-4.359937975095818e-06 | 4.554578481474891e-06,1.036618141370127e-05,-0.1897401660680771 | 0,0
180 | 2.282364599406719 | 150.2410125732422,191.76834106445312,0.21475474536418915 | -9.497373412159504e-07,4.971403996023582e-06,0.000984053360298276 | 0.0 | -0.0015107232611626387,-0.00023418421915266663,-3.435121470829472e-06 | -1.3489761840901338e-06,-2.1196226953179576e-05,0.038964319974184036 | 0,0
190 | 2.403513800352812 | 150.2410125732422,191.76834106445312,0.2148199826478958 | -5.352634389055311e-07,3.43583860740182e-06,0.0005666064098477364 | 0.0 | -0.001039732014760375,-0.0001318208232987672,-2.351330294914078e-06 | 3.1482572921959218e-06,-4.167869064986007e-06,0.020213456824421883 | 0,0
200 | 2.5262091979384422 | 150.31405639648438,191.76815795898438,0.21175558865070343 | 1.266937255859375,-0.0036387064028531313,0.0009609558037482202 | 90.2 | -0.03243277966976166,-4.097376823425293,-0.07600410282611847 | 10.564781188964844,-0.032518886029720306,-0.0095526659861207 | 0,0
210 | 2.6499598994851112 | 150.5670166015625,191.76751708984375,0.2063502073287964 | 2.5435822010040283,-0.008475616574287415,-0.0002814528706949204 | 90.2 | -0.02092578262090683,-3.1330578327178955,-0.18282023072242737 | 7.107337951660156,-0.033365342766046524,0.10993797332048416 | 0,0
220 | 2.7773217000067234 | 150.9614715576172,191.76638793945312,0.20359504222869873 | 3.4610776901245117,-0.014163391664624214,-0.000992008950561285 | 90.2 | -0.02210150845348835,-0.8618752360343933,-0.2966046929359436 | 5.818447589874268,-0.0477914996445179,-0.12650679051876068 | 0,0
230 | 2.9035894982516766 | 151.4442596435547,191.76458740234375,0.2036135047674179 | 4.086735248565674,-0.021380292251706123,-8.570550562581047e-05 | 90.3 | -0.03718088939785957,0.6460813283920288,-0.4146280884742737 | 3.8410816192626953,-0.06328380852937698,-0.030204102396965027 | 0,0
240 | 3.0299137979745865 | 151.9914093017578,191.76185607910156,0.205087348818779 | 4.530423641204834,-0.03158228099346161,0.0009437196422368288 | 90.4 | -0.06863082945346832,1.2439380884170532,-0.5676748752593994 | 2.803100824356079,-0.09478283673524857,0.04331361874938011 | 0,0
250 | 3.153799597173929 | 152.57424926757812,191.75787353515625,0.20690074563026428 | 4.860347270965576,-0.045514218509197235,-0.00045376643538475037 | 90.5 | -0.09851379692554474,1.2733819484710693,-0.7684803009033203 | 2.4184153079986572,-0.08856634050607681,-0.08230410516262054 | 0,0
260 | 3.2806533984839916 | 153.2089080810547,191.75210571289062,0.2089649885892868 | 5.135759353637695,-0.04523753002285957,0.0042044371366500854 | 90.5 | 0.3495117425918579,1.0930825471878052,-0.5587822794914246 | 1.9146506786346436,1.3927174806594849,-0.07046575844287872 | 0,0
270 | 3.403763599693775 | 153.8559112548828,191.74713134765625,0.210377499461174 | 5.366609573364258,-0.05090601369738579,5.275112562230788e-05 | 90.5 | 0.052230317145586014,0.752456784248352,-0.3936735689640045 | 1.6297214031219482,0.003120875684544444,-0.01306089200079441 | 0,0
280 | 3.526996798813343 | 154.53073120117188,191.74118041992188,0.2111847996711731 | 5.574535369873047,-0.054928768426179886,-0.000607736874371767 | 90.6 | 0.02679048851132393,0.5270941853523254,-0.3579955995082855 | 1.5007147789001465,-0.040774911642074585,-0.0019625516142696142 | 0,0
290 | 3.6535379998385906 | 155.24932861328125,191.73446655273438,0.21172431111335754 | 5.768290042877197,-0.058540523052215576,-0.0004918797058053315 | 90.6 | 0.022215669974684715,0.37300044298171997,-0.30207231640815735 | 1.2920823097229004,-0.007108786609023809,0.0010084949899464846 | 0,0
300 | 3.7804990969598293 | 155.9926300048828,191.7272491455078,0.21217238903045654 | 5.923856258392334,-0.061674945056438446,-0.0002926958550233394 | 90.6 | 0.009264031425118446,0.3446258306503296,-0.24947643280029297 | 0.9385707378387451,-0.050010669976472855,0.0010556717170402408 | 0,0
310 | 3.9023490995168686 | 156.72105407714844,191.71994018554688,0.2126522809267044 | 6.021706581115723,-0.06340982019901276,-0.00015672793961130083 | 90.6 | 0.021018242463469505,0.3883295953273773,-0.195915088057518 | 0.5512469410896301,-0.003009761217981577,0.0008020316599868238 | 0,0
320 | 4.0343532003462315 | 157.51971435546875,191.7119903564453,0.21325065195560455 | 6.073660373687744,-0.061967406421899796,-7.015362643869594e-05 | 90.6 | 0.028402069583535194,0.41170698404312134,-0.07770910859107971 | 0.1948217898607254,-0.0009145696531049907,0.00043238740181550384 | 0,0
330 | 4.159455098211765 | 158.2799530029297,191.70437622070312,0.2138216346502304 | 6.082648754119873,-0.06204451993107796,-3.0895156669430435e-05 | 90.6 | 0.012034764513373375,0.3948357105255127,-0.05630435422062874 | -0.0335509330034256,0.004166633356362581,0.0003085652715526521 | 0,0
340 | 4.28503679856658 | 159.04244995117188,191.6966552734375,0.21432654559612274 | 6.067587375640869,-0.06198648735880852,-9.077861250261776e-06 | 90.6 | 0.00497474055737257,0.3237118124961853,-0.042217738926410675 | -0.164740651845932,0.0023097239900380373,0.0001510323054390028 | 0,0
350 | 4.407804500311613 | 159.78538513183594,191.68911743164062,0.2147040069103241 | 6.042983055114746,-0.061890825629234314,-5.463868546939921e-06 | 90.6 | 0.0013471493730321527,0.23213770985603333,-0.03237681835889816 | -0.21010400354862213,-0.001509320456534624,4.755811096401885e-05 | 0,0
360 | 4.530062098056078 | 160.52224731445312,191.6815948486328,0.214950829744339 | 6.017897605895996,-0.06175526604056358,-3.0895248528395314e-06 | 90.6 | 0.000472629617433995,0.1388484239578247,-0.024663256481289864 | -0.17305105924606323,0.0009801109554246068,2.292908902745694e-05 | 0,0
370 | 4.662241097539663 | 161.3158721923828,191.67347717285156,0.21508876979351044 | 5.995761394500732,-0.061755307018756866,-2.9941370485175867e-06 | 90.6 | -0.0007304922910407186,0.057673074305057526,-0.021068643778562546 | -0.13974259793758392,-0.0005247117951512337,-2.09648296731757e-05 | 0,0
380 | 4.790055397897959 | 162.08108520507812,191.6656036376953,0.21512606739997864 | 5.98142671585083,-0.061931464821100235,-5.530594648917031e-07 | 90.6 | -0.0009543052292428911,0.00413170550018549,-0.02174672670662403 | -0.08056454360485077,1.3222909274190897e-06,0.00039465221925638616 | 0,0
390 | 4.916204698383808 | 162.83505249023438,191.65782165527344,0.21510684490203857 | 5.973691463470459,-0.06208693981170654,-5.349444109015167e-06 | 90.6 | -0.0004964689142070711,-0.024185197427868843,-0.019699856638908386 | -0.04065683111548424,-0.0014147214824333787,4.182618431514129e-05 | 0,0
400 | 5.044326897710562 | 163.60020446777344,191.64993286132812,0.21506202220916748 | 5.970583438873291,-0.06213698163628578,-2.259921075165039e-06 | 90.6 | 0.0017479057423770428,-0.033793821930885315,-0.014666316099464893 | -0.011846930719912052,0.0006831377395428717,4.437491952558048e-05 | 0,0
410 | 5.1707923002541065 | 164.35531616210938,191.64212036132812,0.21501480042934418 | 5.970293998718262,-0.06193378195166588,-2.96555231216189e-06 | 90.6 | 0.005186257418245077,-0.031236840412020683,-0.0039844331331551075 | 0.003599280957132578,0.0013479728950187564,0.00021292899327818304 | 0,0
420 | 5.297915697097778 | 165.11439514160156,191.63429260253906,0.21497589349746704 | 5.971144676208496,-0.061404358595609665,-2.4029764063016046e-06 | 90.6 | 0.00797202717512846,-0.022714989259839058,0.011872267350554466 | 0.007179971318691969,0.00383390742354095,-2.393280010437593e-05 | 0,0
430 | 5.422440700232983 | 165.85804748535156,191.62667846679688,0.21495066583156586 | 5.972006797790527,-0.06038867309689522,-6.102721386014309e-07 | 90.6 | 0.012565504759550095,-0.013898489996790886,0.03490907698869705 | 0.005681187845766544,0.011516832746565342,-3.256773925386369e-05 | 0,0
440 | 5.554397199302912 | 166.64614868164062,191.61875915527344,0.21493731439113617 | 5.972318172454834,-0.058932848274707794,5.149245794200397e-07 | 90.6 | 0.013546749018132687,-0.005411201156675816,0.06166437268257141 | -0.0004149887536186725,0.011118927970528603,7.242596620926633e-05 | 0,0
450 | 5.676269996911287 | 167.37399291992188,191.61160278320312,0.21493388712406158 | 5.971879005432129,-0.057114552706480026,-1.058452767210838e-06 | 90.5 | 0.01537474524229765,-0.00028181285597383976,0.08910443633794785 | -0.005016902927309275,0.012900861911475658,1.563487239764072e-05 | 0,0
460 | 5.80472719669342 | 168.1410675048828,191.6042938232422,0.21493613719940186 | 5.970734596252441,-0.05460700765252113,-3.718882339853735e-07 | 90.5 | 0.018547145649790764,0.0026135891675949097,0.12326252460479736 | -0.010182700119912624,0.025619301944971085,-6.763108831364661e-05 | 0,0
470 | 5.9274596981704235 | 168.873779296875,191.5975799560547,0.21494068205356598 | 5.969167232513428,-0.051885493099689484,6.293500973697519e-07 | 90.5 | 0.017545077949762344,0.003509109141305089,0.1541312336921692 | -0.013672693632543087,0.021186571568250656,7.811950126779266e-06 | 0,0
