Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
2490 | 31.222850799560547 | 98.35194396972656,191.52957153320312,0.20645324885845184 | 2.194990396499634,-0.03970823809504509,-0.0002336776815354824 | 91.0 | 0.0013191411271691322,0.23254245519638062,0.35458600521087646 | 2.8579671382904053,0.009267979301512241,0.017009831964969635 | 0,0
2500 | 31.350730299949646 | 98.66360473632812,191.52366638183594,0.20676226913928986 | 2.589799165725708,-0.04351396486163139,0.0008890884346328676 | 91.0 | -0.0014999470440670848,0.23543791472911835,0.4466504156589508 | 3.055255174636841,-0.038540903478860855,-0.040206875652074814 | 0,0
2510 | 31.477974697947502 | 99.01729583740234,191.51731872558594,0.2069966048002243 | 2.919157028198242,-0.04507715627551079,0.000446617224952206 | 90.9 | -0.0038307541981339455,0.09451603144407272,0.5133660435676575 | 0.6573630571365356,0.02971120923757553,0.08115441352128983 | 0,0
2520 | 31.608641497790813 | 99.36576843261719,191.51165771484375,0.20673514902591705 | 2.3626132011413574,-0.033523209393024445,0.0006550641264766455 | 90.8 | 0.0036229011602699757,-0.3512842357158661,0.29887422919273376 | -3.792264461517334,0.08492355048656464,0.015229527838528156 | 0,0
2530 | 31.737400397658348 | 99.6712646484375,191.50697326660156,0.2066250592470169 | 2.470144510269165,-0.032856155186891556,-0.0014428520807996392 | 90.8 | 0.001487758127041161,0.08470064401626587,0.45703673362731934 | 2.074702501296997,-0.00681570079177618,-0.19761428236961365 | 0,0
2540 | 31.864491999149323 | 100.00768280029297,191.50209045410156,0.20682799816131592 | 2.7813005447387695,-0.033163201063871384,0.0012154474388808012 | 90.7 | -0.0031432751566171646,0.1607259213924408,0.5481793284416199 | 2.4586756229400635,0.0025404661428183317,0.0666063129901886 | 0,0
2550 | 31.995925396680832 | 100.37953186035156,191.49722290039062,0.20683398842811584 | 2.692178964614868,-0.028415929526090622,0.0005848237778991461 | 90.6 | -0.0008576358668506145,-0.18010731041431427,0.45559820532798767 | -5.190213680267334,0.12087681889533997,-0.039465248584747314 | 0,0
2560 | 32.119710098952055 | 100.6866455078125,191.49359130859375,0.20666220784187317 | 2.4515137672424316,-0.023867592215538025,0.0004428512474987656 | 90.6 | 0.002189779654145241,-0.021831128746271133,0.46807917952537537 | 1.2430177927017212,0.035375598818063736,0.04880464822053909 | 0,0
2570 | 32.25501499697566 | 101.03184509277344,191.48977661132812,0.20670123398303986 | 2.7189695835113525,-0.022942908108234406,0.00042089668568223715 | 90.5 | -0.0037534635048359632,0.1478884518146515,0.5508610010147095 | 2.3182077407836914,0.028326747938990593,0.2033984661102295 | 0,0
2580 | 32.382004000246525 | 101.39735412597656,191.4861602783203,0.20689170062541962 | 2.833911180496216,-0.020397843793034554,0.0008884487324394286 | 90.4 | -0.002608247334137559,-0.04169262573122978,0.5248585343360901 | -2.803927421569824,0.0841028019785881,0.01652129553258419 | 0,0
2590 | 32.509917698800564 | 101.71063232421875,191.48355102539062,0.2066265493631363 | 2.3080966472625732,-0.01448966097086668,0.0005895471549592912 | 90.4 | 0.005800591316074133,-0.1721297800540924,0.4212513864040375 | 0.37188151478767395,0.005099053960293531,0.005834910552948713 | 0,0
2600 | 32.6373593993485 | 102.02256774902344,191.48110961914062,0.20666643977165222 | 2.5304598808288574,-0.014279225841164589,0.0009263449464924634 | 90.3 | -0.0006271782913245261,0.14623090624809265,0.47976216673851013 | 2.2066540718078613,-0.049912672489881516,0.003708929754793644 | 0,0
2610 | 32.77274349704385 | 102.38916015625,191.47862243652344,0.20681361854076385 | 2.879063129425049,-0.012943183071911335,0.0019209348829463124 | 90.3 | -0.0033350205048918724,0.16048377752304077,0.5470139980316162 | 2.580669641494751,-0.03046274371445179,0.017590312287211418 | 0,0
2620 | 32.90037629753351 | 102.76768493652344,191.47653198242188,0.20689544081687927 | 2.8195040225982666,-0.008419199846684933,-0.00035577802918851376 | 90.2 | 0.0005572757800109684,-0.17907807230949402,0.4744705259799957 | -5.616440296173096,0.09225209802389145,0.03696073964238167 | 0,0
2630 | 33.02521250024438 | 103.05574798583984,191.47525024414062,0.206456258893013 | 1.880887508392334,-0.0044346824288368225,8.834689651848748e-05 | 90.1 | 0.00916969869285822,-0.4433424174785614,0.5002919435501099 | -6.5737504959106445,0.0484781451523304,-0.07206522673368454 | 0,0
2640 | 33.15578920021653 | 103.29827880859375,191.4743194580078,0.20634883642196655 | 2.0377726554870605,-0.0034972899593412876,0.00010375609417678788 | 90.1 | -8.056862861849368e-05,0.21917027235031128,0.36866581439971924 | 3.0860812664031982,-0.051499444991350174,-0.0403488427400589 | 0,0
2650 | 33.29139719903469 | 103.60574340820312,191.47341918945312,0.20664909482002258 | 2.4603781700134277,-0.0013154031476005912,0.0007275592652149498 | 90.0 | -0.006811339408159256,0.26127156615257263,0.45940539240837097 | 3.0891005992889404,0.03808193281292915,-0.04012810438871384 | 0,0
2660 | 33.42016199976206 | 103.95211791992188,191.47271728515625,0.2069779485464096 | 2.856780529022217,1.45142348628724e-05,0.000777796667534858 | 90.0 | -0.0033694286830723286,0.1649910807609558,0.4869046211242676 | 3.035733699798584,-0.041158854961395264,-0.06934303045272827 | 0,0
2670 | 33.54957979917526 | 104.31503295898438,191.4723663330078,0.20690089464187622 | 2.5778398513793945,0.0025827758945524693,0.0005647715297527611 | 89.9 | 0.006669985130429268,-0.30977556109428406,0.3277258276939392 | -6.695240497589111,-0.039448343217372894,0.15520645678043365 | 0,0
2680 | 33.67594650015235 | 104.6195297241211,191.47238159179688,0.2066546231508255 | 2.415684461593628,0.003294209949672222,7.1583257522434e-05 | 89.9 | 0.004855424631386995,-0.0035026136320084333,0.36407390236854553 | 1.7176201343536377,-0.0510018914937973,-0.070277139544487 | 0,0
2690 | 33.80566629767418 | 104.95150756835938,191.47251892089844,0.20675654709339142 | 2.702124834060669,0.005972479935735464,0.0013475605519488454 | 89.9 | -0.0038658413104712963,0.15244290232658386,0.4187869131565094 | 2.575979232788086,0.05305833742022514,0.13250315189361572 | 0,0
2700 | 33.93847719952464 | 105.32748413085938,191.4729461669922,0.20690304040908813 | 2.89638614654541,0.008717697113752365,0.0008618992869742215 | 89.8 | -0.002374088391661644,-0.0037327532190829515,0.3937566876411438 | -1.6688830852508545,0.06264019757509232,0.05586754530668259 | 0,0
2710 | 34.06982949748635 | 105.65935516357422,191.47372436523438,0.2065943479537964 | 2.3067703247070312,0.008179578930139542,-0.0006870481884106994 | 89.8 | 0.008840161375701427,-0.2383560836315155,0.2652919292449951 | -0.7991687655448914,0.022405823692679405,0.0329938605427742 | 0,0
