Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
10 | 0.12864269688725471 | 132.02992248535156,211.00184631347656,0.24940629303455353 | 0.00016093344311229885,0.00356787396594882,0.024784240871667862 | 0.0 | 2.9002509117126465,5.63429594039917,0.006118581630289555 | -0.0175847839564085,0.08623126149177551,103.6109619140625 | 0,0
20 | 0.26164359971880913 | 132.03028869628906,211.00233459472656,0.27428510785102844 | -0.0008332625729963183,-3.90438835893292e-05,0.25147292017936707 | 0.0 | -0.03748710826039314,-0.2601108253002167,4.3641412048600614e-05 | -0.05725483223795891,-0.010358469560742378,0.24300388991832733 | 0,0
30 | 0.391372200101614 | 132.03021240234375,211.0022430419922,0.3045681118965149 | -0.0023252624087035656,-0.0003720565000548959,0.20071090757846832 | 0.0 | -0.2957514822483063,-0.4677374064922333,0.0005720480112358928 | 0.002594631165266037,0.00014230764645617455,-0.6654715538024902 | 0,0
40 | 0.5170723982155323 | 132.03012084960938,211.0021209716797,0.3248390257358551 | -0.0016019419999793172,-0.0002649762318469584,0.12415970861911774 | 0.0 | -0.20756888389587402,-0.29702824354171753,0.00023548518947791308 | 0.0060523380525410175,0.001025587203912437,-0.6200366616249084 | 0,0
50 | 0.6419118978083134 | 132.0300750732422,211.00205993652344,0.3364557921886444 | -0.00099282490555197,-0.0001606010046089068,0.06970159709453583 | 0.0 | -0.12485842406749725,-0.17683756351470947,8.203873585443944e-05 | 0.004115482792258263,0.000714025751221925,-0.3465113043785095 | 0,0
60 | 0.767425999045372 | 132.030029296875,211.0020294189453,0.34278029203414917 | -0.0005952927167527378,-9.308377048000693e-05,0.03600989654660225 | 0.0 | -0.07207851111888885,-0.1038910523056984,2.6653815439203754e-05 | 0.0026337604504078627,0.000449449842562899,-0.26179835200309753 | 0,0
70 | 0.8914107978343964 | 132.03001403808594,211.00201416015625,0.34602415561676025 | -0.00035280591691844165,-5.339870403986424e-05,0.01910332962870598 | 0.0 | -0.04127483069896698,-0.06100001558661461,8.626100679975934e-06 | 0.0014211769448593259,0.00023181737924460322,-0.12881150841712952 | 0,0
80 | 1.0144592002034187 | 132.030029296875,211.00198364257812,0.3476335406303406 | -0.00021069766080472618,-3.08635899273213e-05,0.009680506773293018 | 0.0 | -0.023819977417588234,-0.03619246929883957,2.7531245905265678e-06 | 0.0009954092092812061,0.00014635040133725852,0.07520633190870285 | 0,0
90 | 1.1382973976433277 | 132.030029296875,211.00196838378906,0.34842199087142944 | 4.4025950046489015e-05,-1.7789827325032093e-05,0.005298623815178871 | 0.0 | -0.013635044917464256,-0.021584149450063705,-7.350400892391917e-07 | -0.00017782575741875917,7.677973917452618e-05,-0.008016809821128845 | 0,0
100 | 1.2662250995635986 | 132.03004455566406,211.00196838378906,0.34877917170524597 | 2.58084819506621e-05,-9.956142093869857e-06,0.003001746255904436 | 0.0 | -0.007625576574355364,-0.012562764808535576,-1.5910345041447727e-07 | -0.0001319927250733599,5.074389628134668e-05,0.1553587019443512 | 0,0
