Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
2770 | 34.840929199010134 | 161.6524658203125,187.425537109375,0.2071281373500824 | -5.653484344482422,-0.1459892988204956,1.0775082728287089e-06 | 268.5 | -0.005366414785385132,-0.015725666657090187,-2.3625986576080322 | -1.8802646398544312,0.06782076507806778,1.8174205251852982e-05 | 0,0
2780 | 34.967699497938156 | 160.93228149414062,187.40673828125,0.20712679624557495 | -5.651358127593994,-0.1210433766245842,9.249502568309254e-07 | 268.8 | -0.004527653101831675,-0.013210329227149487,-2.1570913791656494 | -1.4859975576400757,0.10034195333719254,0.00017083031707443297 | 0,0
2790 | 35.097440999001265 | 160.20338439941406,187.3905029296875,0.20712882280349731 | -5.657146453857422,-0.0992475375533104,-6.67494077788433e-08 | 269.0 | -0.005842918995767832,-0.01392475888133049,-2.229569911956787 | -1.6043624877929688,0.2558770775794983,3.0754767976759467e-06 | 0,0
2800 | 35.22533229738474 | 159.47914123535156,187.3771209716797,0.20712992548942566 | -5.661357402801514,-0.08061836659908295,-6.007378487993265e-07 | 269.2 | 0.0016944271046668291,-0.01361281331628561,-2.1429874897003174 | -1.4558104276657104,0.08761578798294067,1.1769668162742164e-05 | 0,0
2810 | 35.3583993986249 | 158.72499084472656,187.36585998535156,0.20712943375110626 | -5.664549827575684,-0.061867933720350266,-7.151593877097184e-07 | 269.4 | 0.002998359501361847,-0.0170728862285614,-2.3301620483398438 | -2.036760091781616,0.000632797775324434,-5.157384293852374e-05 | 0,0
2820 | 35.48521899804473 | 158.01266479492188,187.35752868652344,0.2071276754140854 | -5.661441326141357,-0.04243440926074982,7.628496234701743e-08 | 269.6 | -0.004808501340448856,-0.011400076560676098,-1.970902681350708 | -1.2680739164352417,0.26120075583457947,2.5603005269658752e-05 | 0,0
2830 | 35.61366229876876 | 157.28265380859375,187.35121154785156,0.20712752640247345 | -5.663975715637207,-0.027574650943279266,-9.91697902463784e-07 | 269.7 | -0.0030903436709195375,-0.012487867847084999,-1.888965129852295 | -1.335792064666748,0.2082889974117279,-3.327364902361296e-05 | 0,0
2840 | 35.747730396687984 | 156.52561950683594,187.3466796875,0.20712608098983765 | -5.662510871887207,-0.01381569355726242,1.8117546574103471e-07 | 269.9 | -0.0032446973491460085,-0.012809921987354755,-1.9388190507888794 | -1.7125324010849,0.1053919866681099,8.477043593302369e-05 | 0,0
2850 | 35.87819330021739 | 155.78636169433594,187.34423828125,0.2071254700422287 | -5.664859294891357,-0.00218430464155972,8.009924954421876e-07 | 270.0 | -0.0004713122034445405,-0.015270786359906197,-1.7899093627929688 | -1.92824387550354,-0.019339365884661674,0.00012313167098909616 | 0,0
2860 | 36.00232919678092 | 155.1002197265625,187.34429931640625,0.20703570544719696 | -5.317597389221191,0.035996485501527786,8.486675255880982e-07 | 270.4 | -0.028372330591082573,0.27270519733428955,-2.263613700866699 | 8.093158721923828,0.14719222486019135,6.29431233392097e-05 | 1,7
2870 | 36.130350299179554 | 154.53187561035156,187.3477325439453,0.20592685043811798 | -3.539182662963867,0.05768818408250809,-0.002997908741235733 | 270.9 | -0.010754525661468506,0.7183166742324829,-2.1886396408081055 | 16.22422981262207,-0.11474112421274185,0.0019069240661337972 | 1,7
2880 | 36.258672297000885 | 154.22300720214844,187.35169982910156,0.20500129461288452 | -1.4707903861999512,0.030689673498272896,0.0006608047988265753 | 271.2 | 0.034964464604854584,0.5491011142730713,-0.9238171577453613 | 15.684728622436523,-0.24842073023319244,0.011073426343500614 | 1,7
2890 | 36.39304629713297 | 154.1656494140625,187.35256958007812,0.20461615920066833 | 5.231879549683072e-05,-8.85605622897856e-05,0.001480989740230143 | 271.2 | 0.01027966383844614,-0.17682938277721405,1.6756219338276424e-05 | 0.003812377108260989,0.0008869813173078001,-0.018165545538067818 | 1,7
2900 | 36.520927499979734 | 154.16600036621094,187.35256958007812,0.20533554255962372 | 0.00019493975560180843,-8.66997434059158e-05,0.0006146506639197469 | 271.2 | 0.0028809881769120693,-0.5340519547462463,9.888015483738855e-05 | 8.301829075207934e-05,-3.15478682750836e-05,-0.045270662754774094 | 1,7
2910 | 36.65103289857507 | 154.16636657714844,187.35256958007812,0.20596717298030853 | 0.00014950094919186085,-6.696897617075592e-05,0.00123948126565665 | 271.2 | 0.0030727707780897617,-0.3844146728515625,7.917770562926307e-05 | -0.0005111292703077197,0.0002601817832328379,-0.00039119579014368355 | 1,7
2920 | 36.776786997914314 | 154.16656494140625,187.35260009765625,0.20630191266536713 | 2.145349390048068e-05,-2.6462969344720477e-06,-0.0019104439998045564 | 271.2 | -0.0006477824645116925,-0.06391371786594391,4.892158358416054e-06 | 0.0017079177778214216,-0.0002106723259203136,-0.1520909070968628 | 1,7
2930 | 36.912011098116636 | 154.16665649414062,187.35260009765625,0.2063579112291336 | 5.478614184539765e-05,-1.9369945221114904e-05,0.0012673130258917809 | 271.2 | 0.0005882941768504679,-0.13521577417850494,2.7304209652356803e-05 | -4.949218055116944e-05,-2.7289246645523235e-05,0.009071198292076588 | 1,7
2940 | 37.04002450034022 | 154.166748046875,187.35260009765625,0.2065832018852234 | 3.9368984289467335e-05,1.9764547687373124e-06,0.0009654187015257776 | 271.2 | 0.0007431844715029001,-0.09493053704500198,-2.399269214947708e-05 | -0.00012280253577046096,-7.840812031645328e-06,-0.05507143959403038 | 1,7
2950 | 37.173095997422934 | 154.16680908203125,187.35260009765625,0.20666731894016266 | 2.294956721016206e-05,1.0943617780867498e-06,5.8290337619837373e-05 | 271.2 | 0.0003930394886992872,-0.05448351055383682,-1.4097723578743171e-05 | -0.00010442936763865873,-7.889351763878949e-06,-0.048860762268304825 | 1,7
2960 | 37.30201390013099 | 154.1668243408203,187.35260009765625,0.20668715238571167 | 1.203437386720907e-05,3.863801509851328e-07,5.091958882985637e-06 | 271.2 | 2.8732078135362826e-05,-0.02882159873843193,-7.488366918551037e-06 | 1.9702815734490287e-06,6.8465092226688284e-06,0.08098847419023514 | 1,7
2970 | 37.437277998775244 | 154.16683959960938,187.35260009765625,0.20670299232006073 | 9.038165444508195e-06,4.187514832665329e-07,0.0007000581244938076 | 271.2 | 0.00016179124941118062,-0.021428139880299568,-5.413590770331211e-06 | -2.875676000257954e-05,1.2657482102440554e-06,-0.060159698128700256 | 1,7
2980 | 37.56951919943094 | 154.16685485839844,187.35260009765625,0.20676414668560028 | 5.383736606745515e-06,2.3816953387267858e-07,-0.0002819538349285722 | 271.2 | 5.608017454505898e-05,-0.01267208531498909,-3.363179303050856e-06 | -2.3165825041360222e-05,-2.4135758849297417e-06,-0.012054081074893475 | 1,7
2990 | 37.698490899056196 | 154.16685485839844,187.35260009765625,0.20685812830924988 | 2.421876615699148e-06,3.293557071515352e-08,0.00043622159864753485 | 271.2 | -7.882668433012441e-05,-0.005804324522614479,-1.6922862187129795e-06 | 7.157695563364541e-06,-1.1249824183323653e-06,-0.0726737305521965 | 1,7
3000 | 37.8276501968503 | 154.16685485839844,187.35260009765625,0.2068794220685959 | 2.0681252408394357e-06,1.0404393435692327e-07,0.0006341057014651597 | 271.2 | 6.066754394851159e-06,-0.004908571019768715,-1.3027093928030808e-06 | -6.173640031192917e-06,-3.004248867455317e-07,0.012203955091536045 | 1,7
3010 | 37.957808297127485 | 154.16685485839844,187.35260009765625,0.20686152577400208 | 1.2731301239909953e-06,1.5777487760715303e-08,0.001052957959473133 | 271.2 | -1.8911861843662336e-05,-0.0030222088098526,-8.805787956589484e-07 | -4.918443664791994e-06,-2.0770086450738745e-07,0.0872175544500351 | 1,7
3020 | 38.088229298591614 | 154.16685485839844,187.35260009765625,0.20676662027835846 | 4.797422548108443e-07,5.133710678784098e-10,-0.0019409025553613901 | 271.2 | 3.742111221072264e-05,-0.0011559544363990426,-1.8305485127712018e-07 | 4.5354881876846775e-06,9.71672875493823e-07,-0.1305793672800064 | 1,7
3030 | 38.21949980035424 | 154.16685485839844,187.35260009765625,0.20676028728485107 | 4.646166757993342e-07,1.3520617514473088e-08,0.0012783673591911793 | 271.2 | 1.306887497776188e-05,-0.0011048757005482912,-2.6486949877835286e-07 | -1.2575092114275321e-06,-1.5848806356189016e-07,0.08397601544857025 | 1,7
3040 | 38.351429399102926 | 154.16685485839844,187.35260009765625,0.20679675042629242 | 3.0516906690536416e-07,2.5827839422731813e-08,-0.0009025006438605487 | 271.2 | 2.12031645787647e-05,-0.000716082751750946,-1.3938041831806913e-07 | -9.683893722467474e-07,8.726625537747168e-07,-0.12222449481487274 | 1,7
3050 | 38.48460889980197 | 154.16685485839844,187.35260009765625,0.2068137377500534 | 7.934838919254616e-08,-1.533235938211419e-08,0.00043389713391661644 | 271.2 | -6.216928886715323e-05,-0.0001925098622450605,-2.0600560901584686e-07 | 7.67984943195188e-07,-3.5976484014099697e-06,0.01888970099389553 | 1,7
3060 | 38.61785999685526 | 154.16685485839844,187.35260009765625,0.20675383508205414 | 1.039773991351467e-07,-1.3318153690988765e-08,0.001060170354321599 | 271.2 | -1.1871714377775788e-05,-0.0002476696390658617,-1.01535000851527e-07 | -1.780545346719009e-07,-2.7459707325760974e-06,0.06463028490543365 | 1,7
3070 | 38.743812300264835 | 154.16685485839844,187.35260009765625,0.20683401823043823 | 6.130721885710955e-08,1.995139831123538e-09,0.0009613299043849111 | 271.2 | -3.366026794537902e-05,-0.00014269551320467144,-1.257135977539292e-07 | -6.218006092240103e-07,7.94907464296557e-07,0.011268284171819687 | 1,7
3080 | 38.873623199760914 | 154.1668701171875,187.35260009765625,0.20683176815509796 | 0.0,0.0,0.0 | 271.2 | 0.0,0.0,0.0 | -3.2900813948799623e-06,-2.676621591035655e-07,0.06953594088554382 | 1,7
3090 | 39.00408609956503 | 154.1668701171875,187.35260009765625,0.2068103700876236 | 2.6225720262118557e-08,3.86022023235455e-08,-0.0013009065296500921 | 271.2 | 4.472408181754872e-05,-6.51983282295987e-05,1.1679563272082305e-07 | 6.71575037358707e-07,3.1870008569967467e-06,-0.2306545227766037 | 1,7
3100 | 39.133970096707344 | 154.1668701171875,187.35260009765625,0.2068282663822174 | 1.7219205616925137e-08,1.9668581430209997e-08,0.0006845948519185185 | 271.2 | 1.8084372641169466e-05,-4.173793422523886e-05,4.312337509304598e-08 | 1.2156617401615222e-07,-5.315973226061033e-07,0.00833712238818407 | 1,7
3110 | 39.26615319773555 | 154.1668701171875,187.35260009765625,0.2068294882774353 | 5.4618700673358944e-09,2.545329813585795e-08,0.0010309945791959763 | 271.2 | 2.9310287573025562e-05,-1.3826337635691743e-05,8.043212318398218e-08 | 1.9063024581100763e-07,1.7971518673220999e-06,-0.07187090814113617 | 1,7
3120 | 39.394203796982765 | 154.1668701171875,187.35260009765625,0.20692409574985504 | 6.8173400258331185e-09,-2.3371386603798783e-08,0.0007768719224259257 | 271.2 | 1.0075782483909279e-05,-1.962616079254076e-05,1.4271332560156225e-08 | 3.914192063803057e-07,-1.1929976153624011e-06,0.020737256854772568 | 1,7
3130 | 39.51943250000477 | 154.1668701171875,187.35260009765625,0.20694305002689362 | 9.073247042579169e-09,-1.0041158127194194e-08,6.2934719835539e-07 | 271.2 | 3.9818958612158895e-05,-2.7851374397869222e-05,9.515355259281932e-08 | 9.470841746406222e-07,1.471813106945774e-06,-0.05130941420793533 | 1,7
3140 | 39.650555197149515 | 154.1668701171875,187.35260009765625,0.20686839520931244 | -3.7324865420629294e-10,9.200777029150231e-09,0.0011478762608021498 | 271.2 | 3.281072713434696e-05,5.896387847315054e-06,7.935143031545522e-08 | -9.28582551296131e-07,-8.245152116614918e-07,0.1534958779811859 | 1,7
3150 | 39.776972498744726 | 154.1668701171875,187.35260009765625,0.20680804550647736 | 1.9952890450980476e-09,-4.317157298316943e-09,-0.0009130447870120406 | 271.2 | -5.637068625219399e-06,-5.495794084708905e-06,-1.6285317983033565e-08 | 1.249741643505331e-07,-9.37098647568746e-08,-0.110562264919281 | 1,7
3160 | 39.903915498405695 | 154.1668701171875,187.35260009765625,0.20677073299884796 | 3.761559064230369e-09,3.975215889795436e-08,-0.00012947314826305956 | 271.2 | 8.997624536277726e-05,-8.717999662621878e-06,2.3900008727650857e-07 | -6.135847030463992e-08,1.0543596999923466e-06,0.15962886810302734 | 1,7
3170 | 40.029760397970676 | 154.1668701171875,187.35260009765625,0.20681919157505035 | -1.9983876775597764e-09,-1.2064855781090955e-09,0.0007669378537684679 | 271.2 | 1.4779937373532448e-05,6.605039743590169e-06,3.4729083608908695e-08 | -3.0144630613904155e-07,2.4034068246692186e-06,-0.023947780951857567 | 1,7
3180 | 40.15407259762287 | 154.1668701171875,187.35260009765625,0.2068205177783966 | -8.646187654726134e-10,-4.491294092190401e-08,0.0005392110324464738 | 271.2 | -3.604237008403288e-06,1.7849064306574292e-06,-2.700804735411566e-08 | -1.8429155090871063e-07,-1.8794645484376815e-06,0.1342918425798416 | 1,7
3190 | 40.2844038978219 | 154.1668701171875,187.35260009765625,0.20676875114440918 | 2.943424670664996e-10,2.4354298133744123e-08,-0.0004557387437671423 | 271.2 | -1.3527310329664033e-05,-4.4911053009855095e-07,-2.433600876372566e-08 | 1.479912299373609e-07,4.248965979058994e-06,-0.0788986086845398 | 1,7
3200 | 40.41362959891558 | 154.1668701171875,187.35260009765625,0.20678679645061493 | 7.193477757905242e-11,-3.386341873579113e-08,0.0003926251083612442 | 271.2 | -9.079642040887848e-05,5.159153602107835e-07,-2.4090689976219437e-07 | -5.850327511325304e-08,-3.981168902100762e-06,-0.006084616295993328 | 1,7
3210 | 40.540901098400354 | 154.1668701171875,187.35260009765625,0.20684599876403809 | -6.397394614054974e-09,2.120519759785111e-09,0.0014489875175058842 | 271.2 | 3.554073555278592e-05,1.7460755771026015e-05,8.94236649173763e-08 | -4.6487519966831314e-07,-1.1947639677600819e-06,0.05222945660352707 | 1,7
3220 | 40.67657610028982 | 154.1668701171875,187.35260009765625,0.2068251371383667 | -5.559701143909024e-09,2.3351114819547547e-08,0.0011321536730974913 | 271.2 | -1.8005377569352277e-05,1.926854565681424e-05,-3.772641576915703e-08 | -6.671954224657384e-07,1.7081734995372244e-06,0.09905093163251877 | 1,7
3230 | 40.804585199803114 | 154.1668701171875,187.35260009765625,0.20688964426517487 | 2.7883320097288333e-09,-5.925423707253685e-09,0.0012347843730822206 | 271.2 | -2.3303296984522603e-05,-8.690455615578685e-06,-5.8729124674528066e-08 | 4.782169753525523e-07,-2.3564928142150166e-06,0.03217644989490509 | 1,7
3240 | 40.94124049693346 | 154.1668701171875,187.35260009765625,0.20681650936603546 | -1.9104446913331685e-09,-1.848458275333087e-08,0.0007501200889237225 | 271.2 | -7.647799066035077e-05,5.053594577475451e-06,-1.9733214173811575e-07 | 4.192744285091976e-08,-5.227802830631845e-06,-0.06138264760375023 | 1,7
3250 | 41.06796909868717 | 154.1668701171875,187.35260009765625,0.20684100687503815 | 2.3351389710768444e-09,-2.3009352201341926e-09,-0.0004321677261032164 | 271.2 | 8.676893230585847e-06,-4.293884558137506e-06,1.7916852002031192e-08 | -2.226598923016354e-07,-5.089908654554165e-07,-0.1365140974521637 | 1,7
3260 | 41.19728669896722 | 154.1668701171875,187.35260009765625,0.20683029294013977 | 7.461951057052829e-09,2.2350785666702677e-09,-4.814478597836569e-05 | 271.2 | -4.08002597396262e-06,-1.9776824046857655e-05,-1.1775446395745348e-08 | 4.3325647425263014e-07,2.553752665335196e-06,0.05883282795548439 | 1,7
3270 | 41.3286770991981 | 154.1668701171875,187.35260009765625,0.20683611929416656 | -2.325186043705685e-09,2.0091124319776554e-09,-0.00023805364617146552 | 271.2 | -2.9203725716797635e-05,8.262617484433576e-06,-7.390264045170625e-08 | -2.877166309644963e-07,1.514058112661587e-06,-0.008814471773803234 | 1,7
3280 | 41.45417569950223 | 154.1668701171875,187.35260009765625,0.20685969293117523 | 4.687131793801314e-10,5.534496416714774e-09,0.00038591388147324324 | 271.2 | -3.043224205612205e-05,-2.9777761483273935e-06,-7.092793197216452e-08 | 4.1252522464674257e-07,-5.015247666051437e-07,-0.024068884551525116 | 1,7
3290 | 41.58079759776592 | 154.1668701171875,187.35260009765625,0.20685634016990662 | 1.3060173775780726e-10,-2.7374154498716052e-08,0.0004087992710992694 | 271.2 | -4.498878843151033e-05,1.8352588995185215e-06,-1.2480971633976878e-07 | -3.514087723033299e-07,-3.059426489926409e-06,-0.007552293129265308 | 1,7
3300 | 41.71140639856458 | 154.1668701171875,187.35260009765625,0.20683486759662628 | 2.123360376415917e-09,-4.2868286698194424e-09,0.00041059101931750774 | 271.2 | -7.800608000252396e-05,-3.785816488743876e-06,-1.9763818670526234e-07 | 3.078035604175966e-08,-1.015459588415979e-06,0.004311753902584314 | 1,7
3310 | 41.84209789708257 | 154.1668701171875,187.35260009765625,0.20679278671741486 | 2.1487385204466136e-09,2.9611271212814927e-09,-0.0018438088009133935 | 271.2 | 2.65361086349003e-06,-6.545880296471296e-06,8.778291871180954e-09 | 3.2684428674656374e-07,-6.90013905568776e-07,-0.23883770406246185 | 1,7
3320 | 41.97377239912748 | 154.1668701171875,187.35260009765625,0.20684795081615448 | 1.324031884131216e-09,-4.605957570902319e-08,0.0006509750382974744 | 271.2 | -0.00010113569442182779,-2.2692181573802372e-06,-2.6985750878338877e-07 | 8.552527930305587e-08,-3.672500042739557e-06,0.10047630220651627 | 1,7
3330 | 42.099155496805906 | 154.1668701171875,187.35260009765625,0.20687812566757202 | -3.0496365432952643e-09,-2.000204002428063e-09,0.001010520034469664 | 271.2 | -3.544092396623455e-05,1.0435082003823482e-05,-8.869962186963676e-08 | -3.2493076673745236e-07,9.3028711489751e-07,0.03264395147562027 | 1,7
3340 | 42.22581319883466 | 154.1668701171875,187.35260009765625,0.20684631168842316 | 0.0,0.0,0.0 | 271.2 | 0.0,0.0,0.0 | 1.790488681763236e-07,-1.1114482276752824e-06,0.022424109280109406 | 1,7
3350 | 42.3540606983006 | 154.1668701171875,187.35260009765625,0.2068079262971878 | -2.44296249896081e-09,-4.760286831384519e-09,0.000562817498575896 | 271.2 | -2.723712896113284e-05,7.0313180913217366e-06,-6.918759254403994e-08 | -1.2278020733447192e-07,6.122893978499633e-07,0.10886641591787338 | 1,7
3360 | 42.482170298695564 | 154.1668701171875,187.35260009765625,0.20681804418563843 | -9.842749948418827e-10,1.9631352543569847e-08,0.001469066715799272 | 271.2 | 3.866015686071478e-05,3.880845724779647e-07,1.0538256844938587e-07 | 4.368267241261492e-07,3.2711884614400333e-06,0.08549357950687408 | 1,7
3370 | 42.611107498407364 | 154.1668701171875,187.35260009765625,0.20683662593364716 | -5.054726859299308e-09,2.6560835308941932e-08,-8.510448969900608e-05 | 271.2 | 2.9147404347895645e-05,1.1701714356604498e-05,8.724060052145433e-08 | -3.991177521811551e-08,3.9588388744959957e-07,-0.1064143106341362 | 1,7
3380 | 42.7435665987432 | 154.1668701171875,187.35260009765625,0.20691639184951782 | 7.456724127052894e-09,2.0896067098874482e-08,-0.0005352801526896656 | 271.2 | -2.630923336255364e-05,-1.6926947864703834e-05,-6.249562289895039e-08 | 1.4787570989938104e-07,4.834118385588226e-07,-0.02682507410645485 | 1,7
3390 | 42.873547699302435 | 154.1668701171875,187.35260009765625,0.206948921084404 | 4.6679478060696056e-09,1.535858018542058e-08,0.001102057402022183 | 271.2 | -3.0523275199811906e-05,-1.0491807188373059e-05,-7.207125207742138e-08 | 1.230380064498604e-07,4.836676339436963e-07,-0.02493380382657051 | 1,7
3400 | 43.00284289941192 | 154.1668701171875,187.35260009765625,0.2069336324930191 | -6.045429934431468e-09,-2.8122860484813827e-08,0.0010241152485832572 | 271.2 | -3.520920654409565e-05,1.9446539226919413e-05,-9.902685604856742e-08 | -7.697688602092967e-07,-3.339997647344717e-06,0.08278784155845642 | 1,7
3410 | 43.1283371001482 | 154.1668701171875,187.35260009765625,0.20688983798027039 | 7.866729490046964e-10,3.1794705535048706e-08,-0.00043599348282441497 | 271.2 | -7.193883902800735e-06,-1.12789473405428e-06,-6.081195547125162e-09 | 9.454813465481493e-08,4.532129878498381e-06,-0.02416708692908287 | 1,7
3420 | 43.25654339790344 | 154.1668701171875,187.35260009765625,0.20684650540351868 | -1.9632073744446643e-09,-1.5565468913791847e-08,-0.0003563610662240535 | 271.2 | 4.9843627493828535e-05,6.406083343790669e-07,1.2271308946765203e-07 | 4.312566090902692e-07,4.415849161887309e-06,-0.10596685856580734 | 1,7
3430 | 43.38594380021095 | 154.1668701171875,187.35260009765625,0.20682726800441742 | -1.8411041580179699e-09,2.418968847450742e-08,0.000912048970349133 | 271.2 | 4.499486749409698e-05,6.424331786547555e-06,1.1978532654666196e-07 | -2.7375347144698026e-07,3.900174760929076e-06,-0.018927007913589478 | 1,7
3440 | 43.51612379774451 | 154.1668701171875,187.35260009765625,0.20682105422019958 | 5.363918198497686e-09,-1.3878622695528975e-08,-0.0004535946936812252 | 271.2 | -5.136428080732003e-05,-1.4565468518412672e-05,-1.3508972074305348e-07 | 4.055164879446238e-07,-1.0840727782124304e-06,-0.024997979402542114 | 1,7
3450 | 43.644414599984884 | 154.1668701171875,187.35260009765625,0.20682433247566223 | 2.083790473506042e-09,-4.342609383201079e-09,0.0001513575844001025 | 271.2 | 2.9697299396502785e-05,-8.054654244915582e-06,7.402550750157388e-08 | 3.1477583206651616e-07,-9.989757927542087e-07,-0.041001953184604645 | 1,7
3460 | 43.774095598608255 | 154.1668701171875,187.35260009765625,0.20680980384349823 | -1.0853903331664583e-09,-1.9551215757473983e-08,0.0006425908068194985 | 271.2 | 1.862476096903265e-06,-1.9895248897228157e-06,1.7260217699544e-09 | 5.01434385569155e-07,-1.3839712664776016e-06,0.0728977844119072 | 1,7
3470 | 43.9025032967329 | 154.1668701171875,187.35260009765625,0.20681411027908325 | 0.0,0.0,0.0 | 271.2 | 0.0,0.0,0.0 | -1.876204613893151e-08,-2.6750772708084014e-09,-0.006701685022562742 | 1,7
3480 | 44.032560899853706 | 154.1668701171875,187.35260009765625,0.20680491626262665 | -2.455035286175189e-09,-2.5867908703958165e-08,0.0008993477094918489 | 271.2 | -1.1506359442137182e-05,4.161116066825343e-06,-3.671554438255953e-08 | 1.596508099055427e-07,2.2363592506735586e-06,0.14164525270462036 | 1,7
3490 | 44.163585897535086 | 154.1668701171875,187.35260009765625,0.20680110156536102 | 2.0137627121386004e-09,4.5992689656770835e-09,0.0011249580420553684 | 271.2 | -3.68435175914783e-05,-8.398778845730703e-06,-8.672425622080482e-08 | 7.93478932337166e-07,3.516899369060411e-06,0.0520942285656929 | 1,7
3500 | 44.295209396630526 | 154.1668701171875,187.35260009765625,0.20680655539035797 | 3.1459421734325588e-09,4.9621347031347796e-09,0.0002663360210135579 | 271.2 | 3.753250712179579e-05,-1.04866985566332e-05,9.762066355278876e-08 | 4.4530270315590315e-07,-1.870384380708856e-06,-0.02106534130871296 | 1,7
3510 | 44.43341949954629 | 154.1668701171875,187.35260009765625,0.20684489607810974 | 1.2241525570999556e-09,1.7534411256292515e-08,0.000319313578074798 | 271.2 | -1.3718701666221023e-05,-1.0193289199378341e-06,-3.012677041169809e-08 | -9.423570901390121e-08,2.9408543014142197e-06,-0.14637960493564606 | 1,7
3520 | 44.56149919703603 | 154.1668701171875,187.35260009765625,0.20692725479602814 | 1.5200239955603934e-09,8.343990387515987e-09,0.0010803068289533257 | 271.2 | 5.666602373821661e-05,-4.3456243474793155e-06,1.425308511215917e-07 | -2.9744381180307755e-08,1.2519821268597298e-07,0.012147173285484314 | 1,7
3530 | 44.692415699362755 | 154.1668701171875,187.35260009765625,0.2068735808134079 | 2.9892701647327158e-09,-3.616737132006165e-08,0.0014034209307283163 | 271.2 | -2.0537008822429925e-05,-6.763040346413618e-06,-6.768744498231172e-08 | -1.1536084087993004e-07,-3.828411990980385e-06,0.21218010783195496 | 1,7
3540 | 44.82066049799323 | 154.1668701171875,187.35260009765625,0.20692920684814453 | 3.7860630186514754e-09,-2.3959774164694636e-09,0.0009627898107282817 | 271.2 | -1.0517861483094748e-05,-1.0882004971790593e-05,-2.7586562367787337e-08 | 3.031964013189281e-07,1.6986515447570127e-06,0.05495985224843025 | 1,7
3550 | 44.95075849816203 | 154.1668701171875,187.35260009765625,0.20688208937644958 | -4.033164913153087e-09,1.5951044929352065e-08,0.0016524954698979855 | 271.2 | 1.8086640920955688e-05,1.0786919119709637e-05,5.200225317025797e-08 | -3.34461304873912e-07,3.848903702419193e-07,0.14069868624210358 | 1,7
3560 | 45.07639639824629 | 154.1668701171875,187.35260009765625,0.20690959692001343 | -3.781514212874981e-09,3.411178539636239e-08,8.570562931708992e-05 | 271.2 | 2.598493119876366e-05,1.1200203516636975e-05,7.865192941380883e-08 | -2.5133346071015694e-07,7.469676575055928e-07,-0.08845680207014084 | 1,7
