Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
1800 | 60.00000312924385 | 135.9340362548828,223.5662384033203,0.23072108626365662 | 9.804973721827537e-09,5.1912443232993155e-09,5.911795142310439e-07 | 177.6 | -4.194288339931518e-05,-1.879369119706098e-05,-1.4025535177708548e-09 | 8.132281550388143e-07,9.120397947981473e-08,1.7163272332254564e-06 | 0,0
1810 | 60.33333647996187 | 135.9340362548828,223.5662384033203,0.23072108626365662 | 5.023653049107679e-09,1.7801896623481639e-09,4.958279760103323e-07 | 177.6 | -1.3384310477704275e-05,-1.428522136848187e-05,-8.76372474589715e-10 | -2.371445333437805e-07,-5.2517336257551506e-08,-1.0297966582584195e-05 | 0,0
1820 | 60.66666983067989 | 135.9340362548828,223.5662384033203,0.23072108626365662 | -6.042779165937873e-09,6.681480924086713e-10,-1.907030799941367e-08 | 177.6 | -8.937216080084909e-06,1.1485825780255254e-05,-2.7232924248998813e-10 | -3.795518210836235e-08,3.1475670958514e-09,0.0 | 0,0
1830 | 61.000003181397915 | 135.9340362548828,223.5662384033203,0.23072108626365662 | 1.2903469404079715e-08,1.6552231807409612e-09,-5.7210922221884175e-08 | 177.6 | -4.1688417695695534e-06,4.81655661133118e-06,-2.7904753507890234e-10 | 4.380523535019165e-07,4.177872980903885e-08,-1.1442183449617005e-06 | 0,0
1840 | 61.333336532115936 | 135.9340362548828,223.5662384033203,0.23072108626365662 | 1.9077845206383337e-11,5.665374766539166e-11,-1.907030799941367e-08 | 177.6 | -3.3320935699521215e-07,1.1353495921184731e-07,-3.5308659208227455e-12 | -1.2469590160435473e-07,-7.959711112448531e-09,2.288436689923401e-06 | 0,0
1850 | 61.66666988283396 | 135.9340362548828,223.5662384033203,0.23072108626365662 | -6.9117866985379806e-09,-1.4435148631974926e-09,-1.907030799941367e-08 | 177.6 | 5.569936092797434e-06,-1.8614522559801117e-05,8.764415408701876e-12 | -7.230271847902259e-08,-5.287905935347226e-08,4.576873379846802e-06 | 0,0
1860 | 62.00000323355198 | 135.9340362548828,223.5662384033203,0.23072108626365662 | -1.100758595384832e-08,6.674701902298352e-10,-2.288436888875367e-07 | 177.6 | -3.0081071145104943e-06,-8.972445357358083e-06,4.982358414729049e-10 | -4.471940258099494e-07,5.2676210060553785e-09,-5.721089451071748e-07 | 0,0
1870 | 62.33333658427 | 135.9340362548828,223.5662384033203,0.23072108626365662 | 3.5059510850032893e-09,4.662889518947111e-10,-1.9070306223056832e-07 | 177.6 | -2.7253111056779744e-06,-6.5795625232567545e-06,-1.0347953743883309e-10 | 2.6638170780302062e-08,2.221512085398558e-09,-1.1442178902143496e-06 | 0,0
1880 | 62.66666993498802 | 135.9340362548828,223.5662384033203,0.23072108626365662 | 8.839735610166599e-10,1.5727039115454033e-10,-1.1442184444376835e-07 | 177.6 | -9.872189821180655e-07,-1.916429027915001e-06,-3.357915681623247e-11 | 8.338199464219542e-09,1.2889773692847939e-09,-1.1442183449617005e-06 | 0,0
1890 | 63.00000328570604 | 135.9340362548828,223.5662384033203,0.23072108626365662 | -1.1607943772862228e-10,4.724197769090388e-11,-1.907030799941367e-08 | 177.6 | -2.7750428444051067e-07,-6.897558364471479e-07,5.979939308488336e-13 | 3.314761727324367e-07,-2.2098969765238508e-08,1.0297964763594791e-05 | 0,0
1900 | 63.333336636424065 | 135.9340362548828,223.5662384033203,0.23072108626365662 | 3.3717946212874494e-09,6.426512100254911e-10,-3.2419524131910293e-07 | 177.6 | -4.2481710806896444e-06,-9.54567440203391e-06,-3.0834351738562304e-10 | -1.7266469853893796e-07,5.367124344957119e-08,-6.865310751891229e-06 | 0,0
1910 | 63.666669987142086 | 135.9340362548828,223.5662384033203,0.23072108626365662 | 8.293413955584583e-09,-1.2537634264120356e-09,-5.7210922221884175e-08 | 177.6 | 7.30968895368278e-06,1.6852216504048556e-05,-1.379418385072384e-10 | 1.4959661598368257e-07,-5.28870458538222e-08,5.148982381797396e-06 | 0,0
1920 | 64.00000333786011 | 135.9340362548828,223.5662384033203,0.23072108626365662 | 2.4517867736051357e-09,4.008768317298461e-10,-1.9070306223056832e-07 | 177.6 | -2.454266450513387e-06,-5.6883791330619715e-06,-1.3028704504147726e-10 | 4.833266302739503e-07,-6.296829169194496e-10,-1.1442178902143496e-06 | 0,0
1930 | 64.33333668857813 | 135.93411254882812,223.56468200683594,0.230717733502388 | 0.001058537163771689,-0.0257185697555542,9.344450404569216e-07 | 177.6 | -0.003120124340057373,3.149001349811442e-05,0.00983888003975153 | 0.010972973890602589,-0.2541837692260742,4.6340843255165964e-05 | 0,0
