Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
180 | 6.000000312924385 | 136.0519561767578,218.67062377929688,0.2139599621295929 | 0.07745176553726196,-2.836596965789795,-4.004764377896208e-06 | 178.4 | -0.06738903373479843,-0.0020105342846363783,0.016927944496273994 | 0.09147293120622635,-3.1574747562408447,2.3456490453099832e-05 | 0,0
190 | 6.3333336636424065 | 136.0769805908203,217.75003051757812,0.21433185040950775 | 0.06767741590738297,-2.4940619468688965,9.992841114581097e-06 | 178.4 | 1.5417704582214355,0.04548396170139313,-0.035581156611442566 | -0.34946611523628235,12.684730529785156,5.091774073662236e-05 | 0,0
200 | 6.666667014360428 | 136.082275390625,217.5559539794922,0.21533389389514923 | -2.975091956614051e-05,0.0008838592912070453,1.6438603779533878e-05 | 178.4 | -0.7932150363922119,-0.022275837138295174,0.00011250252282479778 | -0.00015815738879609853,0.0013571749441325665,0.00027861713897436857 | 0,0
210 | 7.000000365078449 | 136.08535766601562,217.44598388671875,0.214365154504776 | 0.02324511669576168,-0.8637986779212952,3.261022357037291e-06 | 178.4 | -0.6452351212501526,-0.015944475308060646,-0.6026872396469116 | 0.0864080861210823,-4.264161109924316,-0.0001052680891007185 | 0,0
220 | 7.333333715796471 | 136.0914764404297,217.21116638183594,0.21477024257183075 | 2.5883027774398215e-05,-0.0008318873587995768,-2.6889133550866973e-06 | 178.4 | 0.7188840508460999,0.01972051151096821,-8.63537352415733e-05 | -0.000304433488054201,0.023161759600043297,-0.00015103683108463883 | 0,0
230 | 7.666667066514492 | 136.0914764404297,217.21090698242188,0.21464218199253082 | -1.5025216271169484e-06,7.88509933045134e-05,-1.7735386563799693e-06 | 178.4 | -0.06369166821241379,-0.001585925230756402,-1.5076358067744877e-05 | 0.00014390959404408932,-0.004416713956743479,-8.524426812073216e-05 | 0,0
240 | 8.000000417232513 | 136.0914764404297,217.210693359375,0.21453902125358582 | -2.793821749946801e-06,7.85485390224494e-05,6.293201408880122e-07 | 178.4 | -0.0659230649471283,-0.0017995560774579644,1.1059242979172268e-06 | 7.868333341320977e-06,-0.0003201821236871183,1.2586401680891868e-05 | 0,0
250 | 8.333333767950535 | 136.0914764404297,217.21063232421875,0.21450427174568176 | -5.557116651289107e-07,2.30423884204356e-05,8.390935590796289e-07 | 178.4 | -0.019262630492448807,-0.0004915205063298345,3.44659810025405e-07 | 4.527697456069291e-06,-7.154537888709456e-05,1.4302730960480403e-05 | 0,0
260 | 8.666667118668556 | 136.0914764404297,217.2106170654297,0.21449324488639832 | -1.4017138028066256e-07,6.132688213256188e-06,3.432655262258777e-07 | 178.4 | -0.005113924853503704,-0.0001266196632059291,6.551688613853912e-08 | 2.4479902549501276e-06,-5.06532114741276e-06,6.8653098423965275e-06 | 0,0
270 | 9.000000469386578 | 136.0914764404297,217.2106170654297,0.21449077129364014 | -6.91134349750655e-09,1.2652351415454177e-06,6.293201408880122e-07 | 178.4 | -0.0010498299961909652,-7.175980499596335e-06,-4.912330542339305e-10 | 1.1937504496017937e-06,7.483252375095617e-06,1.144218367699068e-05 | 0,0
280 | 9.333333820104599 | 136.0914764404297,217.21060180664062,0.21448954939842224 | 4.045466894808669e-08,1.5575152190194785e-07,-1.1442184444376835e-07 | 178.4 | -0.00012434564996510744,3.280104647274129e-05,-1.2676158789304282e-08 | 2.745304755080724e-06,-1.2065747796441428e-05,-1.8879603885579854e-05 | 0,0
290 | 9.66666717082262 | 136.0914764404297,217.21060180664062,0.21448852121829987 | 3.588019126254949e-08,1.713408863679433e-07,1.3349215066682518e-07 | 178.4 | -0.00014277563604991883,1.6821744793560356e-05,2.9211910668180963e-09 | 1.2303403309488203e-06,-1.0048447620647494e-06,-1.7163272332254564e-06 | 0,0
300 | 10.000000521540642 | 136.0914764404297,217.21060180664062,0.21448852121829987 | -6.260111717892869e-08,5.501070532432095e-08,2.8605461466213455e-07 | 178.4 | -4.575808270601556e-05,-5.984653762425296e-05,7.046401240273781e-10 | -1.8484960264686379e-06,-2.879890246276773e-07,-1.1442186860222137e-06 | 0,0
310 | 10.333333872258663 | 136.0914764404297,217.21060180664062,0.21448852121829987 | -1.4133239467639669e-08,1.987100972655753e-08,2.479139880051662e-07 | 178.4 | -1.6310063074342906e-05,-1.67407142726006e-05,-5.3010898622141145e-12 | -8.13487588402495e-07,-2.768066735825414e-07,-8.581638212490361e-06 | 0,0
320 | 10.666667222976685 | 136.0914764404297,217.21060180664062,0.21448852121829987 | -1.5153272414636376e-08,1.901285529015695e-08,1.0107263506142772e-06 | 178.4 | -1.5486864867853e-05,-2.47186344495276e-05,8.542357793350774e-11 | 7.628441522911089e-08,4.591574764845063e-08,2.288439191033831e-06 | 0,0
330 | 11.000000573694706 | 136.0914764404297,217.21060180664062,0.21448852121829987 | 7.915877398012583e-10,8.748839430694488e-10,1.907030799941367e-08 | 178.4 | -6.986236940065282e-07,6.411534059225232e-07,-6.778835826004581e-11 | 6.95220762736426e-07,2.251966435551367e-07,-1.3730620594287757e-05 | 0,0
340 | 11.333333924412727 | 136.0914764404297,217.21060180664062,0.21448852121829987 | 2.0147169266238052e-08,8.955607810889887e-09,2.288436888875367e-07 | 178.4 | -6.732893780281302e-06,1.1408852515160106e-05,-1.3593983716475577e-09 | 3.416695335545228e-07,1.0075383443108876e-06,2.002382097998634e-05 | 0,0
350 | 11.666667275130749 | 136.0914764404297,217.21060180664062,0.21448852121829987 | 2.114892261317891e-08,-2.4144652499558106e-08,-4.1954677953981445e-07 | 178.4 | 1.969041295524221e-05,1.1179537068528589e-05,1.6047915218919684e-09 | 3.967177804042876e-07,-9.486348062637262e-07,-1.830749533837661e-05 | 0,0
360 | 12.00000062584877 | 136.0914764404297,217.21060180664062,0.21448852121829987 | 1.760302126285751e-08,6.593577239755177e-09,9.535153111528416e-08 | 178.4 | -4.696805262938142e-06,6.20128639639006e-06,-1.2138380300896756e-09 | 4.3202948063481017e-07,4.752278215391925e-08,1.1442182312748628e-06 | 0,0
370 | 12.333333976566792 | 136.0914764404297,217.21060180664062,0.21448852121829987 | -1.008216399256412e-09,1.1652819820184845e-09,1.1442184444376835e-07 | 178.4 | -9.493226684753608e-07,-1.3660410331794992e-06,-1.106460756350458e-11 | -8.511196192273474e-09,1.1607845351591095e-08,1.1442183449617005e-06 | 0,0
380 | 12.666667327284813 | 136.0914764404297,217.21060180664062,0.21448852121829987 | -1.5717693813144251e-09,-5.288623983190632e-10,3.8140612446113664e-07 | 178.4 | 4.723207780443772e-07,-2.2528251975018065e-06,-1.889820938627551e-11 | -2.3498390788745382e-08,-1.423198270344983e-08,1.1442178902143496e-06 | 0,0
390 | 13.000000678002834 | 136.0914764404297,217.21060180664062,0.21448852121829987 | 1.9684485152993147e-08,8.713551657990593e-09,2.0977338976990723e-07 | 178.4 | -6.501501047750935e-06,9.743582268129103e-06,-1.2446680353050965e-09 | -2.521907838115567e-08,3.9993032885377033e-08,0.0 | 0,0
400 | 13.333334028720856 | 136.0914764404297,217.21060180664062,0.21448852121829987 | 1.765381441032332e-08,1.7364405024977714e-08,5.7210922221884175e-08 | 178.4 | -1.4615445252275094e-05,2.1429708795039915e-05,-1.4950991833462268e-10 | 1.9247454474680126e-06,1.013585460896138e-06,4.004764377896208e-06 | 0,0
410 | 13.666667379438877 | 136.0914764404297,217.21060180664062,0.21448852121829987 | -1.0688059326469102e-08,-7.742573693292343e-09,9.535153111528416e-08 | 178.4 | 6.486992333520902e-06,-1.2001187315036077e-05,1.6197411467633316e-10 | -1.4446291061176453e-06,-5.720725653191039e-07,-9.153746759693604e-06 | 0,0
420 | 14.000000730156898 | 136.0914764404297,217.21060180664062,0.21448852121829987 | -7.411846247862286e-09,-4.136639475404991e-09,-1.907030799941367e-08 | 178.4 | 3.5588909668149427e-06,-1.0822997865034267e-05,-6.0275669004628e-12 | -3.926866654069272e-08,-3.042365648298073e-08,0.0 | 0,0
430 | 14.33333408087492 | 136.0914764404297,217.21060180664062,0.21448852121829987 | 2.2403746413601766e-08,4.774341366697854e-09,4.386170644465892e-07 | 178.4 | -3.2001969429984456e-06,9.433938430447597e-06,-1.0826504137639859e-09 | -5.003825549465546e-07,4.4546609956341854e-07,2.5744913727976382e-05 | 0,0
440 | 14.666667431592941 | 136.0914764404297,217.21060180664062,0.21448852121829987 | 8.751255720085283e-09,7.08635949919767e-09,4.1954677953981445e-07 | 178.4 | -6.015912731527351e-06,1.1317443750158418e-05,-6.018940901242331e-11 | 7.760395988043456e-07,4.614736042185541e-07,1.0297965673089493e-05 | 0,0
450 | 15.000000782310963 | 136.0914764404297,217.21060180664062,0.21448852121829987 | 1.9254737804175193e-09,-3.004771187420374e-08,-4.1954677953981445e-07 | 178.4 | 2.3872531528468244e-05,1.597705249878345e-06,2.831753942444948e-09 | 3.805431845194107e-07,-9.710025778986164e-07,-1.8879603885579854e-05 | 0,0
460 | 15.333334133028984 | 136.0914764404297,217.21060180664062,0.21448852121829987 | 6.32395424915444e-09,5.053578000513426e-09,1.7163276311293885e-07 | 178.4 | -4.3156405808986165e-06,9.60187207965646e-06,1.8188442071909172e-11 | 2.428603806947649e-08,1.9344325252745875e-08,1.1442186860222137e-06 | 0,0
470 | 15.666667483747005 | 136.0914764404297,217.21060180664062,0.21448852121829987 | -4.5919537616789796e-10,1.1351488637956209e-09,5.7210922221884175e-08 | 178.4 | -9.359088721794251e-07,-4.6921809371269774e-07,-1.1320960661975743e-11 | -9.596081262941425e-09,1.1571867908344302e-08,1.1442183449617005e-06 | 0,0
480 | 16.000000834465027 | 136.0914764404297,217.21060180664062,0.21448852121829987 | -3.7409789155340434e-10,1.259210735682359e-09,3.2419524131910293e-07 | 178.4 | -1.1162613873239025e-06,1.8541048802944715e-06,1.2170818519674498e-10 | -8.867011729307706e-07,-5.493032517733809e-07,8.009529665287118e-06 | 0,0
490 | 16.33333418518305 | 136.0914764404297,217.21060180664062,0.21448852121829987 | -6.678882447097578e-10,-1.4527840042077855e-09,3.623358395543619e-07 | 178.4 | 1.225446794705931e-06,-8.642796842650569e-07,-3.331021916630483e-11 | -8.528669326324234e-09,1.160747409301166e-08,1.1442178902143496e-06 | 0,0
500 | 16.66666753590107 | 136.0914764404297,217.21060180664062,0.21448852121829987 | -9.463825278999138e-10,2.0206398776423384e-09,2.6698430133365036e-07 | 178.4 | -1.657995426285197e-06,-1.7843100295067416e-06,2.1921318926754196e-11 | 1.010449324212459e-08,-2.1764321456174684e-09,1.1442183449617005e-06 | 0,0
510 | 17.00000088661909 | 136.0914764404297,217.21060180664062,0.21448852121829987 | 4.143228427011536e-09,-8.380496296922502e-09,-2.0977338976990723e-07 | 178.4 | 6.883925834699767e-06,6.035230398993008e-06,7.354427830619237e-12 | 1.913597813540946e-08,-4.4326899484303794e-08,-1.1442186860222137e-06 | 0,0
520 | 17.333334237337112 | 136.0914764404297,217.21060180664062,0.21448852121829987 | 2.8962099385410056e-09,-5.933962654580682e-09,-1.5256246399530937e-07 | 178.4 | 4.8714864533394575e-06,4.046165031468263e-06,2.8014373806839465e-11 | 1.9136111362172414e-08,-4.432697764400473e-08,-1.1442184586485382e-06 | 0,0
530 | 17.666667588055134 | 136.0914764404297,217.21060180664062,0.21448852121829987 | 1.1967975499516115e-09,-9.959715274732162e-10,-1.907030799941367e-08 | 178.4 | 7.946807727421401e-07,9.686356179372524e-07,9.106550930004786e-11 | -5.348335889721056e-07,-6.578472948604031e-07,-1.2586401680891868e-05 | 0,0
540 | 18.000000938773155 | 136.0914764404297,217.21060180664062,0.21448852121829987 | 3.584056074146247e-08,2.3499865164922085e-08,3.8140612446113664e-07 | 178.4 | -1.783664083632175e-05,6.060792202333687e-06,-2.1704906760788845e-09 | 9.448285709368065e-07,5.6408474335967185e-08,-5.721093430111068e-07 | 0,0
550 | 18.333334289491177 | 136.0914764404297,217.21060180664062,0.21448852121829987 | -1.1546376299520489e-08,6.366950078273703e-09,6.293201408880122e-07 | 178.4 | -5.1065385378024075e-06,-1.5925472325761802e-05,-5.0543583207662834e-11 | -5.158071303412726e-07,4.7457618279622693e-07,2.5744913727976382e-05 | 0,0
560 | 18.666667640209198 | 136.0914764404297,217.21060180664062,0.21448852121829987 | -1.7704994137446306e-09,8.786362193369257e-10,1.7163276311293885e-07 | 178.4 | -6.941666583770711e-07,-2.6182979127042927e-06,-1.3486873076673511e-11 | -7.183170058766564e-09,1.166087670867455e-08,1.1442183449617005e-06 | 0,0
570 | 19.00000099092722 | 136.0914764404297,217.21060180664062,0.21448852121829987 | 1.0595739841079421e-09,-2.1761922819329982e-10,1.1442184444376835e-07 | 178.4 | 1.6467505759010237e-07,1.4500033103104215e-06,3.0619612748084e-12 | 8.904287973621194e-09,-2.2032669022564733e-09,1.1442183449617005e-06 | 0,0
580 | 19.33333434164524 | 136.0914764404297,217.21060180664062,0.21448852121829987 | -2.794689202278988e-10,1.98339192292174e-10,1.907030799941367e-08 | 178.4 | -1.5824143417830783e-07,-2.2620059780820156e-07,-1.8407953980559277e-11 | 2.819305109369452e-07,3.051809116527693e-08,-1.2586401680891868e-05 | 0,0
590 | 19.666667692363262 | 136.0914764404297,217.21060180664062,0.21448852121829987 | 1.3865697034987079e-08,-1.3784073882305847e-10,4.0047643778962083e-07 | 178.4 | 1.1149156762257917e-06,-6.230360213521635e-06,-9.8098817957748e-10 | -3.6912510381625907e-07,-5.038621679887001e-07,8.009527846297715e-06 | 0,0
600 | 20.000001043081284 | 136.0914764404297,217.21060180664062,0.21448852121829987 | 5.193667718117467e-08,2.0007545842304353e-08,3.814061599882734e-08 | 178.4 | -1.5144521967158653e-05,2.8113699954701588e-05,-2.3497312984233076e-09 | 1.5171474387898343e-06,5.56243662686029e-07,-5.72109183849534e-06 | 0,0
610 | 20.333334393799305 | 136.0914764404297,217.21060180664062,0.21448852121829987 | -2.7882720132765826e-08,-9.297448144707232e-09,9.535153111528416e-08 | 178.4 | 6.8892900344508234e-06,-1.2640733075386379e-05,1.1232561547558362e-09 | -5.473656301546725e-07,-5.732917784939673e-08,5.721089451071748e-07 | 0,0
620 | 20.666667744517326 | 136.09173583984375,217.20130920410156,0.21446411311626434 | 0.0015195747837424278,-0.05685461685061455,-5.7210922221884175e-08 | 178.4 | 0.004995264112949371,-0.0004062678199261427,-0.0005531011265702546 | 0.00469340430572629,-0.17969894409179688,-4.004764377896208e-06 | 0,0
630 | 21.000001095235348 | 136.09642028808594,217.02011108398438,0.214074969291687 | 0.030043087899684906,-1.1991009712219238,-5.148983291292097e-06 | 178.6 | -0.4833167493343353,-0.009943820536136627,-0.11722949147224426 | 0.11546322703361511,-4.594931125640869,-1.201430586661445e-05 | 0,0
640 | 21.33333444595337 | 136.11465454101562,216.28329467773438,0.2138475775718689 | 0.06201058253645897,-2.5448973178863525,3.8140612446113664e-07 | 178.6 | 0.31634044647216797,0.009174461476504803,-0.07615607976913452 | -0.003943182062357664,0.061376091092824936,0.00010469598055351526 | 0,0
650 | 21.66666779667139 | 136.134765625,215.43850708007812,0.21431449055671692 | 0.05834600701928139,-2.5300698280334473,2.002382188948104e-06 | 178.7 | 0.23537419736385345,0.005306679289788008,-0.13521789014339447 | 0.002269372111186385,0.044853683561086655,-6.064357148716226e-05 | 0,0
660 | 22.000001147389412 | 136.15576171875,214.4886474609375,0.21412040293216705 | 0.07108215242624283,-3.3966546058654785,-4.157327111897757e-06 | 178.8 | -0.31690558791160583,0.0022739639971405268,-0.2941155731678009 | 0.04704393073916435,-3.410081624984741,-4.004764195997268e-05 | 0,0
670 | 22.333334498107433 | 136.17184448242188,213.68634033203125,0.21508806943893433 | 0.0233784057199955,-1.2940185070037842,-1.3978536117065232e-05 | 179.0 | 1.4891055822372437,0.008193203248083591,-0.18485257029533386 | -0.23086167871952057,11.667740821838379,-0.0002557328261900693 | 0,0
680 | 22.666667848825455 | 136.17529296875,213.49102783203125,0.2148648053407669 | 0.017645282670855522,-0.9490365982055664,2.39141645579366e-05 | 179.0 | -1.0872035026550293,-0.01682325266301632,0.10345639288425446 | 0.01857530139386654,-3.683722496032715,-4.691295180236921e-05 | 0,0
690 | 23.000001199543476 | 136.1865692138672,212.86805725097656,0.2140168696641922 | 0.03934191167354584,-2.36366868019104,-5.816443263029214e-06 | 179.0 | -0.2606651186943054,0.004432724788784981,-0.3849875330924988 | 0.055119726806879044,-3.553032636642456,5.721221327803505e-07 | 0,0
700 | 23.333334550261497 | 136.2017822265625,211.8907012939453,0.21393196284770966 | 0.046191759407520294,-3.425004243850708,5.7210922221884175e-08 | 179.2 | 0.007946766912937164,0.010187081061303616,-0.6049479842185974 | 0.013698711059987545,-3.048269510269165,6.63646642351523e-05 | 0,0
710 | 23.66666790097952 | 136.21580505371094,210.7252655029297,0.21398165822029114 | 0.03988610953092575,-4.1827073097229,1.2967809652764117e-06 | 179.5 | 0.26304301619529724,0.019057558849453926,-0.7984502911567688 | -0.08202652633190155,0.08276938647031784,2.4028588086366653e-05 | 0,0
720 | 24.00000125169754 | 136.22679138183594,209.33616638183594,0.21435393393039703 | 0.020212523639202118,-4.157497882843018,2.7461242098070215e-06 | 179.7 | 0.18592755496501923,0.010041166096925735,-0.8139693140983582 | -0.034468282014131546,0.07567404955625534,2.8033347916789353e-05 | 0,0
730 | 24.33333460241556 | 136.23243713378906,207.71701049804688,0.21420589089393616 | 0.004224158823490143,-4.824939727783203,-3.1466006475966424e-06 | 179.9 | -0.16372644901275635,0.0074178543873131275,-0.7894703149795532 | -0.08520589768886566,-2.0568463802337646,-3.0893894290784374e-05 | 0,0
740 | 24.666667953133583 | 136.23316955566406,206.20193481445312,0.21515922248363495 | 0.007711377460509539,-5.189774036407471,-0.00017844086687546223 | 179.9 | 0.12187806516885757,-0.16474305093288422,-0.04628239944577217 | 0.39632368087768555,-0.6879472136497498,-0.02980402670800686 | 0,0
750 | 25.000001303851604 | 136.23231506347656,204.46380615234375,0.21502521634101868 | -0.007793641649186611,-5.19309663772583,-0.000664600171148777 | 180.1 | 0.1102626621723175,-0.004400800447911024,1.9629465341567993 | -0.01567443646490574,0.0851440355181694,0.0028451005928218365 | 0,0
760 | 25.333334654569626 | 136.22901916503906,203.00070190429688,0.21514303982257843 | -0.006868381984531879,-2.27663254737854,-0.0015622585779055953 | 180.2 | 2.114980459213257,0.008714528754353523,1.5403956174850464 | 0.05400163680315018,17.194438934326172,0.04590432345867157 | 0,0
770 | 25.666668005287647 | 136.22735595703125,202.21339416503906,0.21464473009109497 | -0.006572450045496225,-2.7293448448181152,0.0008233796106651425 | 180.1 | -0.8490930795669556,-0.011523492634296417,-0.22460894286632538 | -0.007811374496668577,-1.5172432661056519,-0.0025945131201297045 | 0,0
780 | 26.00000135600567 | 136.22463989257812,201.2155303955078,0.21448680758476257 | -0.009586072526872158,-2.7114062309265137,0.0001487865374656394 | 180.2 | -0.037789374589920044,-0.0038669069763273,-0.20248281955718994 | 0.01111870538443327,0.047807689756155014,-0.0008987831533886492 | 0,0
790 | 26.33333470672369 | 136.22171020507812,200.39334106445312,0.21442753076553345 | -0.011494808830320835,-2.9018447399139404,2.7899859560420737e-05 | 180.2 | -0.25907102227211,-0.0023456942290067673,-0.1572863608598709 | -0.00502908555790782,-2.2632691860198975,-0.0001819307217374444 | 0,0
800 | 26.66666805744171 | 136.21633911132812,199.1339569091797,0.21408680081367493 | -0.01851058006286621,-3.9429914951324463,1.926101049321005e-06 | 180.3 | -0.15629209578037262,0.0005355264293029904,-0.1664034128189087 | -0.01445257943123579,-2.945580244064331,4.862928108195774e-05 | 0,0
810 | 27.000001408159733 | 136.20640563964844,197.814697265625,0.21401095390319824 | -0.06627380102872849,-4.775205135345459,-2.3837885692046257e-06 | 180.8 | 0.01598178781569004,0.19276851415634155,-1.410928726196289 | -0.5506386160850525,-2.375077962875366,-4.4624517613556236e-05 | 0,0
820 | 27.333334758877754 | 136.12979125976562,196.1439666748047,0.21515925228595734 | -0.6308507323265076,-5.046230792999268,-0.0005366956465877593 | 187.1 | 0.4505937993526459,2.263774871826172,-15.12606430053711 | -4.037528991699219,1.2701367139816284,-0.02345590479671955 | 0,0
830 | 27.666668109595776 | 135.72386169433594,194.52325439453125,0.2144610583782196 | -1.6177626848220825,-4.808290958404541,0.015281742438673973 | 198.6 | -0.4746533930301666,-2.295419454574585,-23.590957641601562 | 2.943531036376953,-1.5951918363571167,0.4605913758277893 | 0,0
840 | 28.000001460313797 | 135.1147003173828,192.9657440185547,0.2143619805574417 | -2.2283143997192383,-4.458606243133545,-0.00218114722520113 | 206.6 | 0.16749146580696106,0.36364099383354187,-24.624996185302734 | -1.4651440382003784,0.803489625453949,0.04462022706866264 | 0,0
850 | 28.33333481103182 | 134.34915161132812,191.50294494628906,0.21440650522708893 | -2.4427270889282227,-4.299232482910156,0.0005920758121646941 | 209.6 | -0.14444521069526672,-0.2742573320865631,-13.658297538757324 | -1.16372811794281,0.7884263396263123,-0.001670560333877802 | 0,0
860 | 28.66666816174984 | 133.33438110351562,190.1654052734375,0.21500594913959503 | -3.885216474533081,-3.1909945011138916,-0.011497878469526768 | 230.6 | 2.2550454139709473,2.629309892654419,-52.912818908691406 | -5.443145751953125,8.204726219177246,-0.3149166405200958 | 0,0
870 | 29.00000151246786 | 131.93421936035156,189.30931091308594,0.21498005092144012 | -4.283215045928955,-2.85345721244812,0.008072366006672382 | 236.3 | -5.549864292144775,-4.0418877601623535,-13.086146354675293 | 3.51365065574646,-6.49894905090332,-0.1442476063966751 | 0,0
880 | 29.333334863185883 | 130.4345703125,188.53805541992188,0.21449272334575653 | -4.868595123291016,-1.3446154594421387,-0.0049437484703958035 | 254.6 | 1.7270822525024414,0.946658194065094,-45.807960510253906 | -1.7561100721359253,2.7068064212799072,0.07911468297243118 | 0,0
890 | 29.666668213903904 | 128.76303100585938,188.1377716064453,0.21517536044120789 | -5.169667720794678,-0.9896188974380493,-0.00010214056237600744 | 259.2 | -0.5469228625297546,-0.18756979703903198,-22.670621871948242 | -0.466675728559494,4.165563106536865,-0.011125806719064713 | 0,0
900 | 30.000001564621925 | 127.04876708984375,187.8185272216797,0.21504752337932587 | -5.197568416595459,-0.6667037010192871,-0.0003230891306884587 | 262.7 | 0.4070051908493042,0.10768259316682816,-16.47917938232422 | -0.248136505484581,1.6937898397445679,0.0012569248210638762 | 0,0
910 | 30.333334915339947 | 125.30955505371094,187.63352966308594,0.21497085690498352 | -5.2638702392578125,-0.3846518099308014,-5.6734163081273437e-05 | 265.8 | -0.3884589970111847,-0.009757508523762226,-11.142213821411133 | -0.1485872119665146,-0.005477964412420988,0.00038274104008451104 | 0,0
