Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
2510 | 83.66667103022337 | 136.32891845703125,225.3391571044922,0.2263556569814682 | -0.005311594344675541,-5.28981876373291,7.05601394201949e-07 | 180.1 | 0.000787863100413233,0.007554660551249981,-3.0575101375579834 | -0.25349223613739014,-0.018281934782862663,6.2932022046879865e-06 | 0,0
2520 | 84.00000438094139 | 136.3238525390625,223.60946655273438,0.22584517300128937 | -0.040255237370729446,-4.45026159286499,-0.010296354070305824 | 180.5 | -0.5194763541221619,0.007207051385194063,-3.3893918991088867 | 0.003954693209379911,15.529803276062012,-0.30889689922332764 | 0,0
2530 | 84.33333773165941 | 136.31455993652344,222.90956115722656,0.22464388608932495 | -0.02124912478029728,-1.0866682529449463,0.0010740397265180945 | 181.1 | 0.3519670069217682,0.002778521040454507,-0.351070761680603 | -0.030240507796406746,0.01423716451972723,-6.407615001080558e-05 | 0,0
2540 | 84.66667108237743 | 136.30767822265625,222.5260467529297,0.2256348431110382 | -0.027830464765429497,-1.3725427389144897,0.0003364192962180823 | 181.2 | 0.34393131732940674,-0.00404316233471036,-0.33033084869384766 | -0.039452776312828064,-2.153695583343506,-0.001680284272879362 | 0,0
2550 | 85.00000443309546 | 136.2958526611328,221.90464782714844,0.2260977178812027 | -0.049677442759275436,-2.3414618968963623,5.6696026149438694e-05 | 181.2 | 0.11597691476345062,-0.004620385821908712,-0.4859864413738251 | -0.12979833781719208,-2.81418776512146,-0.0003352559288032353 | 0,0
2560 | 85.33333778381348 | 136.27685546875,220.9745330810547,0.22616557776927948 | -0.06509120017290115,-3.1568355560302734,9.878419405140448e-06 | 181.2 | -0.024711688980460167,0.0062564583495259285,-0.26769062876701355 | 0.03777242824435234,-1.6218637228012085,4.004786660516402e-06 | 0,0
2570 | 85.6666711345315 | 136.2598419189453,220.1581268310547,0.2256198525428772 | -0.039888907223939896,-1.8340810537338257,4.576873777750734e-07 | 181.2 | -0.08878625184297562,-0.0019168229773640633,-0.11809596419334412 | -0.051804181188344955,0.06144046410918236,-8.009528755792417e-06 | 0,0
2580 | 86.00000448524952 | 136.24465942382812,219.447021484375,0.22593677043914795 | -0.05301053822040558,-2.514122486114502,2.2693666323903017e-06 | 181.2 | 0.19346599280834198,-0.0003214318130631,-0.01829584501683712 | -0.008308923803269863,-2.502150297164917,5.263404455035925e-05 | 0,0
2590 | 86.33333783596754 | 136.2244110107422,218.49290466308594,0.2260303795337677 | -0.05911598727107048,-2.7865054607391357,-7.818825906724669e-07 | 181.2 | -0.26724153757095337,0.004778661765158176,-0.11748478561639786 | 0.11922340095043182,5.501710891723633,1.8879603885579854e-05 | 0,0
2600 | 86.66667118668556 | 136.21466064453125,218.02940368652344,0.22541525959968567 | -0.01861746609210968,-0.8666760325431824,5.339686026673007e-07 | 181.2 | 0.16148589551448822,-0.0027901651337742805,-0.003669168334454298 | 0.0003528222150634974,0.01090764906257391,8.58163766679354e-05 | 0,0
2610 | 87.00000453740358 | 136.20779418945312,217.7178497314453,0.22581599652767181 | -0.02533208578824997,-1.2099754810333252,2.91775700134167e-06 | 181.2 | 0.28745025396347046,-0.0020949761383235455,-0.013875395059585571 | -0.0948648676276207,-5.297162055969238,2.5744910089997575e-05 | 0,0
2620 | 87.3333378881216 | 136.19602966308594,217.1547393798828,0.2261296808719635 | -0.04511170834302902,-2.1811063289642334,-2.0977338976990723e-07 | 181.2 | 0.1172480583190918,-0.0016325126634910703,0.037127912044525146 | -0.06790771335363388,-3.3817861080169678,1.4874838598188944e-05 | 0,0
