Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
700 | 23.333334550261497 | 136.1571807861328,196.73507690429688,0.21061652898788452 | -0.5752162933349609,-4.969849586486816,0.0019624491687864065 | 186.6 | 0.15121079981327057,1.9754748344421387,-12.154255867004395 | -5.253309726715088,0.9764813780784607,-0.03133727237582207 | 0,0
710 | 23.66666790097952 | 135.91632080078125,195.27235412597656,0.20996257662773132 | -1.125553846359253,-4.895107269287109,0.0010434890864416957 | 192.9 | -0.7195231318473816,-1.7513186931610107,-15.036134719848633 | -0.5342780947685242,-1.6885470151901245,0.005536873359233141 | 0,0
720 | 24.00000125169754 | 135.4534149169922,193.62954711914062,0.210870161652565 | -2.4497413635253906,-4.505455017089844,-0.0012802850687876344 | 208.5 | 1.9278181791305542,4.068500518798828,-43.38774871826172 | -7.203690528869629,4.903764247894287,-0.0031586152035743 | 0,0
730 | 24.33333460241556 | 134.6230010986328,192.12579345703125,0.21084235608577728 | -2.925591468811035,-4.345890998840332,7.340161391766742e-05 | 213.9 | -1.6965948343276978,-3.4669435024261475,-19.314348220825195 | 3.199152708053589,-2.6113126277923584,-0.001267793937586248 | 0,0
740 | 24.666667953133583 | 133.57652282714844,190.7414093017578,0.2112249732017517 | -3.8837814331054688,-3.4856958389282227,-0.0004159043310210109 | 228.1 | 0.7934171557426453,0.37839630246162415,-35.63418960571289 | -1.692137598991394,1.3112210035324097,-0.0010166374268010259 | 0,0
750 | 25.000001303851604 | 132.25787353515625,189.61788940429688,0.21132618188858032 | -4.556795120239258,-2.625976085662842,-0.00019754930690396577 | 240.0 | -0.3049025535583496,-0.6232356429100037,-36.445369720458984 | -0.5313348174095154,-0.10876177996397018,-0.0016488184919580817 | 0,0
760 | 25.333334654569626 | 130.7279510498047,188.78302001953125,0.21140578389167786 | -5.026339530944824,-1.60251784324646,-0.00016511071589775383 | 252.3 | 0.6889069080352783,-0.022662779316306114,-37.37206268310547 | -1.0726975202560425,2.2152183055877686,-0.0031031200196594 | 0,0
770 | 25.666668005287647 | 129.05470275878906,188.249267578125,0.2109747678041458 | -5.210412502288818,-1.126043677330017,0.0002877518709283322 | 257.8 | -2.621131658554077,-0.9148008823394775,-20.99425506591797 | 0.0576782189309597,-1.5612958669662476,-0.0005452200421132147 | 0,0
780 | 26.00000135600567 | 127.13192749023438,187.86013793945312,0.21064002811908722 | -5.303583145141602,-0.6679893136024475,4.271748821338406e-06 | 262.8 | -0.5076742768287659,-0.32215416431427,-13.826735496520996 | -0.08096694201231003,0.04955291375517845,-0.0005389268044382334 | 0,0
790 | 26.33333470672369 | 125.5326156616211,187.6673583984375,0.21054016053676605 | -5.3402323722839355,-0.3676755428314209,7.990458470885642e-06 | 266.1 | -0.7317097187042236,-0.31752809882164,-10.368208885192871 | -0.05651950463652611,-0.08362769335508347,6.0643556935247034e-05 | 0,0
800 | 26.66666805744171 | 123.56159210205078,187.53271484375,0.21042212843894958 | -5.361548900604248,-0.1856813132762909,3.871272383548785e-06 | 268.0 | -0.27420639991760254,-0.2605897784233093,-5.283213138580322 | -0.03706454858183861,0.17723409831523895,-0.0001115612976718694 | 0,0
810 | 27.000001408159733 | 121.94239044189453,187.47496032714844,0.21038581430912018 | -5.371433734893799,-0.0777614489197731,4.767576911035576e-07 | 269.2 | -0.3064282238483429,-0.25967320799827576,-3.1901323795318604 | -0.03044128231704235,0.026365889236330986,-1.5446947145392187e-05 | 0,0
820 | 27.333334758877754 | 120.13919830322266,187.447998046875,0.2103606015443802 | -5.380434989929199,-0.000269320938969031,-1.1251480600549257e-06 | 270.0 | -0.06460605561733246,-0.25323501229286194,-1.4356216192245483 | -0.02353191189467907,0.316601037979126,2.8033355192746967e-05 | 0,0
830 | 27.666668109595776 | 118.3327865600586,187.44607543945312,0.21034884452819824 | -5.388317108154297,0.040954288095235825,-3.432655262258777e-07 | 270.4 | -0.1198807805776596,-0.2537155747413635,-0.14050424098968506 | -0.024003980681300163,-0.030402278527617455,7.780684973113239e-05 | 0,0
840 | 28.000001460313797 | 116.52383422851562,187.45947265625,0.21034568548202515 | -5.395124435424805,0.06815923750400543,5.7210922221884175e-08 | 270.7 | -0.054014768451452255,-0.25360336899757385,0.6393699049949646 | -0.021042821928858757,0.03685623034834862,-3.547076994436793e-05 | 0,0
850 | 28.33333481103182 | 114.71266174316406,187.482421875,0.21034561097621918 | -5.40145206451416,0.08652690052986145,1.6972574030660326e-06 | 270.9 | -0.07061205059289932,-0.25310856103897095,1.065143346786499 | -0.01941203884780407,-0.026651768013834953,5.721095476474147e-06 | 0,0
860 | 28.66666816174984 | 112.8993911743164,187.5117950439453,0.21034614741802216 | -5.407359600067139,0.10119107365608215,2.6698430133365036e-07 | 271.1 | -0.011748826131224632,-0.2532658576965332,1.2775088548660278 | -0.01723766140639782,0.04151612147688866,-3.547076994436793e-05 | 0,0
870 | 29.00000151246786 | 111.08415985107422,187.54598999023438,0.21034564077854156 | -5.413435459136963,0.11339885741472244,2.4982102786452742e-06 | 271.2 | -0.010291569866240025,-0.251907616853714,1.372963309288025 | -0.019440649077296257,0.03756634518504143,6.579255568794906e-05 | 0,0
880 | 29.333334863185883 | 109.26689147949219,187.58457946777344,0.21034389734268188 | -5.419841289520264,0.12376587837934494,-1.6972574030660326e-06 | 271.3 | -0.027481872588396072,-0.2515561878681183,1.4660959243774414 | -0.019125936552882195,0.01863732747733593,1.8307493519387208e-05 | 0,0
890 | 29.666668213903904 | 107.44751739501953,187.62551879882812,0.2103433907032013 | -5.426149368286133,0.1238611564040184,-1.2777105666827993e-06 | 271.3 | -0.0071544526144862175,-0.2518620789051056,1.7188777923583984 | -0.01742362789809704,0.0359981469810009,-3.6614987038774416e-05 | 0,0
900 | 30.000001564621925 | 105.62606811523438,187.66476440429688,0.21034353971481323 | -5.432326316833496,0.10759646445512772,-2.0214527012285544e-06 | 271.1 | -0.05023302137851715,-0.25060176849365234,2.1300277709960938 | -0.019040105864405632,-0.09000777453184128,-2.288440782649559e-06 | 0,0
