Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
390 | 13.000000678002834 | 136.01571655273438,226.72430419921875,0.21190299093723297 | -0.046313442289829254,-1.6242643594741821,1.0488669204278267e-06 | 181.6 | -0.2523612380027771,-0.013634764589369297,2.555356025695801 | -0.07627128809690475,-4.1469807624816895,1.0297964763594791e-05 | 0,0
400 | 13.333334028720856 | 135.98837280273438,225.9749298095703,0.21153537929058075 | -0.046530891209840775,-2.7500805854797363,-9.535153822071152e-07 | 181.0 | -0.029339099302887917,-0.0005223214393481612,4.183923244476318 | 0.021424030885100365,-2.8492424488067627,-1.8879603885579854e-05 | 0,0
410 | 13.666667379438877 | 135.96527099609375,224.95497131347656,0.2116934210062027 | -0.012379661202430725,-2.7891554832458496,5.721092293242691e-07 | 180.3 | 0.24434277415275574,0.01397878397256136,3.3955235481262207 | 0.1316244751214981,6.694371223449707,5.949935439275578e-05 | 0,0
420 | 14.000000730156898 | 135.9601593017578,224.55958557128906,0.21257075667381287 | 3.328443563077599e-05,-3.016809841938084e-06,-1.5065542129377718e-06 | 180.3 | 0.037298575043678284,0.003524943022057414,-2.866050817829091e-05 | -0.0018854693043977022,0.0017316230805590749,6.29320402367739e-06 | 0,0
430 | 14.33333408087492 | 135.96017456054688,224.5592498779297,0.2121187150478363 | -2.694208342290949e-05,2.5514958906569518e-05,-3.432655262258777e-07 | 180.3 | -0.1378811001777649,-0.0037631681188941,5.129874625708908e-05 | 0.00013045519881416112,-7.831300172256306e-05,-4.3480293243192136e-05 | 0,0
440 | 14.666667431592941 | 135.96017456054688,224.55914306640625,0.21195372939109802 | 6.273484700614063e-07,8.913504643714987e-06,7.437419640154985e-07 | 180.3 | -0.04699026048183441,-0.0011536676902323961,-2.546522046031896e-05 | -2.7629548640106805e-06,-3.112075864919461e-05,3.432654466450913e-06 | 0,0
450 | 15.000000782310963 | 135.96018981933594,224.55909729003906,0.2118973433971405 | 1.7802419449708395e-07,2.5134743282251293e-06,-3.814061599882734e-08 | 180.3 | -0.012966610491275787,-0.0003683278919197619,-6.867274350952357e-06 | -7.421966756737675e-07,-5.708267963200342e-06,-1.3158511137589812e-05 | 0,0
460 | 15.333334133028984 | 135.96018981933594,224.55909729003906,0.21187904477119446 | 4.181922008683614e-08,6.187414101077593e-07,-2.0977338976990723e-07 | 180.3 | -0.0031413871329277754,-0.0001484131789766252,-1.5941562878651894e-06 | -8.168486260728969e-07,1.0309235420891127e-07,-6.865310751891229e-06 | 0,0
470 | 15.666667483747005 | 135.96018981933594,224.55908203125,0.2118736207485199 | -3.2851994458127365e-09,1.191101048902965e-07,2.8605461466213455e-07 | 180.3 | -0.0005806147237308323,-1.3732779962083441e-06,-2.547390067775268e-07 | 2.3734832765853753e-08,8.321219411300262e-07,7.437419299094472e-06 | 0,0
480 | 16.000000834465027 | 135.96018981933594,224.55908203125,0.21187247335910797 | 4.644312046053756e-09,6.279178421664255e-08,7.05601394201949e-07 | 180.3 | -0.00032264040783047676,1.4733953321410809e-05,-1.7534877372327173e-07 | -1.8152296377138555e-07,-2.839288129052875e-07,2.974967719637789e-05 | 0,0
490 | 16.33333418518305 | 135.96018981933594,224.55908203125,0.2118714451789856 | 5.231026722896104e-10,1.943766392287216e-08,5.7210922221884175e-08 | 180.3 | -0.0001003524666884914,-1.1087588063674048e-05,-5.441379258286361e-08 | 2.1260741789319582e-07,-1.2018705142224917e-08,-3.4326549211982638e-06 | 0,0
