Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
2110 | 70.33333700150251 | 99.22457122802734,191.58351135253906,0.21396499872207642 | 5.042905807495117,0.011564544402062893,-4.4224041630513966e-05 | 89.9 | -0.0005155339022167027,-0.02729719877243042,0.05366414040327072 | 0.089507095515728,-0.0002833082980941981,-0.006669648457318544 | 0,0
2120 | 70.66667035222054 | 100.8958969116211,191.58741760253906,0.21394920349121094 | 5.044966220855713,0.011640320532023907,0.0014281561598181725 | 89.9 | 0.0001410055410815403,-0.08941034972667694,0.00031696088262833655 | 0.2602386176586151,0.0007428600802086294,-0.03187277913093567 | 0,0
2130 | 71.00000370293856 | 102.57559204101562,191.59132385253906,0.21376334130764008 | 5.018826961517334,0.01146801095455885,0.005597516894340515 | 89.9 | 0.002085283398628235,-0.011570597067475319,0.0021220052149146795 | 0.36815640330314636,0.0019923222716897726,0.42307358980178833 | 0,0
2140 | 71.33333705365658 | 104.25617980957031,191.59523010253906,0.2138708084821701 | 4.98452615737915,0.011384452693164349,-0.012845921330153942 | 89.9 | 0.00041476238402538,0.1673266589641571,0.004078416619449854 | -0.7272433638572693,-0.0018328706501051784,-0.38045862317085266 | 0,0
2150 | 71.6666704043746 | 105.94004821777344,191.59913635253906,0.21391651034355164 | 5.045177459716797,0.011478273198008537,-0.00010866260709008202 | 89.9 | -0.00039344344986602664,0.14708462357521057,-0.0005881987162865698 | -1.0716246366500854,-0.0025286523159593344,-0.0026345625519752502 | 0,0
2160 | 72.00000375509262 | 107.62263488769531,191.60305786132812,0.21383830904960632 | 5.106518268585205,0.011520599946379662,0.00013139440852683038 | 89.9 | -0.0006524475757032633,-0.08179458230733871,0.005780121311545372 | 0.19603727757930756,-0.00016157513891812414,-0.007441423367708921 | 0,0
2170 | 72.33333710581064 | 109.30693817138672,191.60696411132812,0.21388068795204163 | 5.101618766784668,0.01130299549549818,0.0003834657254628837 | 89.9 | -0.0015837544342502952,-0.12901683151721954,-0.011070718988776207 | 0.37410733103752136,-0.001530619221739471,-0.01038034912198782 | 0,0
2180 | 72.66667045652866 | 110.99210357666016,191.6106414794922,0.21393939852714539 | 5.081212520599365,0.011084992438554764,0.0012993745040148497 | 89.9 | -0.00010440370533615351,-0.1688515692949295,-0.009822264313697815 | 0.5355834364891052,0.0006960052414797246,-0.0240491796284914 | 0,0
2190 | 73.00000380724669 | 112.66950225830078,191.6141815185547,0.21379253268241882 | 4.785061359405518,0.010123887099325657,-0.005229707807302475 | 89.9 | 0.0011086065787822008,0.6409401297569275,0.006094724405556917 | -3.1575963497161865,-0.006918478291481733,0.09450042247772217 | 1,5
2200 | 73.3333371579647 | 113.92574310302734,191.61676025390625,0.21825049817562103 | 2.703505516052246,0.005685851909220219,0.0008877990767359734 | 89.9 | 0.0034263799898326397,1.1602696180343628,0.02171505242586136 | -7.273606777191162,-0.015305633656680584,-0.0018450523493811488 | 1,5
2210 | 73.66667050868273 | 114.36612701416016,191.61776733398438,0.221645325422287 | 0.0007833647541701794,-2.7056006729253568e-05,0.00014899630332365632 | 89.9 | 0.002714552218094468,0.3328728973865509,-0.0010751275112852454 | -4.689557075500488,-0.00926723051816225,-0.0012563520576804876 | 1,5
2220 | 74.00000385940075 | 114.36893463134766,191.6177520751953,0.21644091606140137 | -0.0032111075706779957,9.209226845996454e-06,0.00014476270007435232 | 89.9 | -0.005304849240928888,-1.2702114582061768,0.00013407009828370064 | 0.010011868551373482,-2.970170316984877e-05,-0.0007774965488351882 | 1,5
2230 | 74.33333721011877 | 114.37022399902344,191.6177520751953,0.21401946246623993 | -0.0007286548498086631,1.350563024971052e-06,6.674607902823482e-06 | 89.9 | -0.0008527801255695522,-0.2772185504436493,1.0006096090364736e-05 | 0.004213245585560799,-1.3345652405405417e-05,-6.121566548245028e-05 | 1,5
2240 | 74.66667056083679 | 114.37045288085938,191.6177520751953,0.21368812024593353 | -0.00018348598678130656,1.2104726465622662e-07,-2.6507727852731477e-06 | 89.9 | -0.00011166000331286341,-0.06939077377319336,1.2816570915674674e-06 | 0.0006424558232538402,1.564084413985256e-06,-1.0870075129787438e-05 | 1,5
2250 | 75.00000391155481 | 114.37054443359375,191.6177520751953,0.21358101069927216 | -5.116056127008051e-05,1.3142729926585162e-07,-2.421929139018175e-06 | 89.9 | -5.350018182070926e-05,-0.01930820383131504,2.000163874527061e-07 | 0.00010257418762193993,3.0035171221243218e-06,-6.865315754112089e-06 | 1,5
2260 | 75.33333726227283 | 114.37056732177734,191.6177520751953,0.2135462462902069 | -1.248810895049246e-05,1.8575592619640702e-08,-7.437419640154985e-07 | 89.9 | -8.688966772751883e-06,-0.004707734566181898,9.072900652995486e-09 | -1.0153779840038624e-05,3.732893901542411e-06,-1.0297964763594791e-05 | 1,5
2270 | 75.66667061299086 | 114.37057495117188,191.6177520751953,0.21353575587272644 | -2.1906143956584856e-06,-6.898101201358031e-09,-2.0977338976990723e-07 | 89.9 | 2.8524284516606713e-06,-0.000823718961328268,-2.469856141829041e-08 | -2.2718144464306533e-05,3.7894658078130306e-08,-8.581638212490361e-06 | 1,5
2280 | 76.00000396370888 | 114.3705825805664,191.6177520751953,0.21353228390216827 | -1.4014391354066902e-06,-8.614316726607285e-08,-1.0870074902413762e-06 | 89.9 | 3.0754115869058296e-05,-0.0005286685191094875,1.1779605735284804e-08 | 6.351777756208321e-06,-2.923788315456477e-06,-1.887960206659045e-05 | 1,5
2290 | 76.3333373144269 | 114.3705825805664,191.6177520751953,0.21353228390216827 | -4.3325675846972445e-07,-1.1185110793121567e-07,-1.5828354662517086e-06 | 89.9 | 3.443142122705467e-05,-0.0001635202788747847,1.2056357689971264e-08 | 1.1290321708656847e-06,-3.4400306958559668e-06,-1.601905569259543e-05 | 1,5
2300 | 76.66667066514492 | 114.3705825805664,191.6177520751953,0.21353228390216827 | -1.5139515596729325e-07,4.9681592173556055e-09,-1.2777105666827993e-06 | 89.9 | -2.3602467535965843e-06,-5.6929180573206395e-05,-1.6832403249011918e-09 | -1.457128519177786e-06,2.844026596449112e-07,-4.576874744088855e-06 | 1,5
2310 | 77.00000401586294 | 114.3705825805664,191.6177520751953,0.2135312557220459 | 4.636394823620549e-09,1.2508907332176022e-07,1.907030799941367e-08 | 89.9 | -4.0365677705267444e-05,1.8148029994335957e-06,-9.869733474943132e-09 | 3.020659278263338e-07,3.660796210169792e-06,-1.0870073310798034e-05 | 1,5
2320 | 77.33333736658096 | 114.3705825805664,191.6177520751953,0.2135312557220459 | -1.1420688394991885e-08,7.615002378669189e-11,0.0 | 89.9 | -3.414762517195413e-08,-4.283038833818864e-06,-2.7140759084609556e-10 | -2.2731495619154884e-07,1.3735703685568978e-09,0.0 | 1,5
