Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
350 | 11.666667275130749 | 132.29959106445312,205.10659790039062,0.21036791801452637 | 0.02619454264640808,5.703073501586914,5.530388989427593e-06 | 0.3 | -0.23027563095092773,-0.08373576402664185,6.07793664932251 | -0.47868385910987854,0.0036048886831849813,8.46721522975713e-05 | 0,0
360 | 12.00000062584877 | 132.31190490722656,207.0186309814453,0.21035940945148468 | -0.023852718994021416,5.704416751861572,6.674607675449806e-07 | 359.8 | -0.22976447641849518,-0.19272971153259277,4.088685035705566 | -0.023360027000308037,0.005264281760901213,-3.261022357037291e-05 | 0,0
370 | 12.333333976566792 | 132.30197143554688,208.93118286132812,0.21035373210906982 | -0.07021382451057434,5.7058939933776855,2.135874410669203e-06 | 359.3 | -0.23006020486354828,-0.01827564463019371,3.2490057945251465 | -0.18686412274837494,0.003933906089514494,1.1442169807196478e-06 | 0,0
380 | 12.666667327284813 | 132.27825927734375,210.84425354003906,0.21035216748714447 | -0.09602104872465134,5.707458972930908,6.674607675449806e-07 | 359.0 | -0.2306366115808487,-0.05558622255921364,2.6593821048736572 | -0.030005870386958122,0.004849433433264494,-3.7187099223956466e-05 | 0,0
390 | 13.000000678002834 | 132.24627685546875,212.7578125,0.21035316586494446 | -0.11069285869598389,5.708895683288574,2.1549446955759777e-06 | 358.9 | -0.23109044134616852,-0.034216780215501785,2.2583603858947754 | -0.03084718994796276,0.004119872581213713,3.1466006475966424e-05 | 0,0
400 | 13.333334028720856 | 132.20895385742188,214.67176818847656,0.21035414934158325 | -0.12220723181962967,5.710188388824463,-4.1954677953981445e-07 | 358.8 | -0.2312750220298767,-0.0114448769018054,2.073460578918457 | -0.03587208315730095,0.0038766858633607626,-8.753270230954513e-05 | 0,0
410 | 13.666667379438877 | 132.1671905517578,216.586181640625,0.21035414934158325 | -0.1344587355852127,5.711495876312256,2.8605461466213455e-07 | 358.7 | -0.23100608587265015,-0.015338973142206669,2.026594400405884 | -0.02362578921020031,0.004205703269690275,4.004764195997268e-05 | 0,0
420 | 14.000000730156898 | 132.1266632080078,218.3943634033203,0.21409426629543304 | -0.08218614757061005,3.9692907333374023,-0.008350544609129429 | 358.8 | -5.560822486877441,-0.2158915102481842,0.9704086780548096 | 0.5315784811973572,-19.887727737426758,0.13070546090602875 | 1,3
430 | 14.33333408087492 | 132.11997985839844,218.76991271972656,0.22523917257785797 | -2.712098830670584e-05,-0.005223413463681936,0.0011506261071190238 | 358.8 | 3.099766492843628,0.06924055516719818,0.001027432270348072 | -0.0013067774707451463,-0.046399522572755814,0.009074223227798939 | 1,3
440 | 14.666667431592941 | 132.1197967529297,218.77664184570312,0.2137327939271927 | 0.00010077420301968232,-0.0037372144870460033,0.0004722570884041488 | 358.8 | 1.7556607723236084,0.04337028041481972,0.00022888751118443906 | -0.00018328623264096677,0.014058406464755535,-0.0032392824068665504 | 1,3
450 | 15.000000782310963 | 132.11973571777344,218.7783203125,0.2107628583908081 | 2.2104064555605873e-05,-0.0009634532034397125,3.404049857635982e-05 | 358.8 | 0.4278024733066559,0.009928655810654163,4.276294930605218e-05 | -0.0001283213059650734,0.005341105628758669,-0.0005114655359648168 | 1,3
460 | 15.333334133028984 | 132.11972045898438,218.7786407470703,0.21020816266536713 | 4.4505077312351204e-06,-0.0002200734888901934,-2.784264779620571e-06 | 358.8 | 0.0966358631849289,0.0018310317536816,7.48310503695393e-06 | -2.1851744804735063e-06,0.0005711397971026599,-1.4302726413006894e-05 | 1,3
470 | 15.666667483747005 | 132.11972045898438,218.7787628173828,0.21004371345043182 | 1.0579187801340595e-06,-5.6890665291575715e-05,-1.3349215350899613e-06 | 358.8 | 0.024890832602977753,0.00042156115523539484,1.5692650094933924e-06 | 5.643720669468166e-06,9.26745906326687e-06,2.0023819160996936e-05 | 1,3
480 | 16.000000834465027 | 132.11972045898438,218.77880859375,0.20999163389205933 | 1.0081484447255207e-07,-1.1306253327347804e-05,-4.767576911035576e-07 | 358.8 | 0.004933505319058895,2.872445111279376e-05,1.7333296398192033e-07 | 3.4931126720039174e-06,-7.377471047220752e-05,-1.4874838598188944e-05 | 1,3
490 | 16.33333418518305 | 132.11972045898438,218.77882385253906,0.20997673273086548 | 3.71258970233157e-08,-5.890336979064159e-06,-1.2586402817760245e-06 | 358.8 | 0.0025768412742763758,5.647842954203952e-06,1.9279613638900628e-07 | -4.61345820212955e-07,2.6419214918860234e-05,3.375444794073701e-05 | 1,3
500 | 16.66666753590107 | 132.11972045898438,218.77882385253906,0.20997321605682373 | 4.716537915783192e-08,-1.8467716245140764e-06,-1.1823590284620877e-06 | 358.8 | 0.0008077240781858563,1.6482286810060032e-05,6.08089294473757e-08 | 1.00729073437833e-06,6.003063845128054e-06,-5.148980108060641e-06 | 1,3
510 | 17.00000088661909 | 132.11972045898438,218.77882385253906,0.20997196435928345 | 9.922669619299995e-08,-5.08245364017057e-07,2.479139880051662e-07 | 358.8 | 0.00022244905994739383,3.9345115510514006e-05,2.581839630977356e-08 | 4.135365998081397e-06,1.3337715927264071e-06,1.8307493519387208e-05 | 1,3
520 | 17.333334237337112 | 132.11972045898438,218.77882385253906,0.2099708914756775 | 1.1171941594056989e-07,-1.0099964242726855e-07,-5.7210922221884175e-08 | 358.8 | 4.488518970902078e-05,3.622869189712219e-05,2.1739758437888668e-08 | 5.796564437332563e-06,1.033897206070833e-06,-5.148982381797396e-06 | 1,3
530 | 17.666667588055134 | 132.11972045898438,218.77882385253906,0.2099708914756775 | 1.2613608646461216e-07,-5.9494816184724186e-08,1.7163276311293885e-07 | 358.8 | 2.5620658561820164e-05,5.1115406677126884e-05,7.1317414196414575e-09 | 3.4993722692888696e-06,-1.2753630471706856e-06,9.153746759693604e-06 | 1,3
540 | 18.000000938773155 | 132.11972045898438,218.77882385253906,0.2099708914756775 | -4.266325959179085e-08,-4.3556674711453525e-08,-6.483904826382059e-07 | 358.8 | 1.859718031482771e-05,-1.0597768778097816e-05,-1.0139408423981422e-08 | -6.241494929781766e-07,-1.577364230342937e-07,-2.2884373720444273e-06 | 1,3
550 | 18.333334289491177 | 132.11972045898438,218.77882385253906,0.2099708914756775 | -7.62638929785453e-09,3.3944604904689868e-09,-5.911795142310439e-07 | 358.8 | -1.4692691365780775e-06,-3.915466095349984e-06,1.6641843458842231e-10 | -1.1657150480459677e-06,7.478658403670124e-07,1.7163289385280223e-06 | 1,3
560 | 18.666667640209198 | 132.11972045898438,218.77882385253906,0.2099708914756775 | 1.2169328655886602e-08,-7.806633561813214e-09,-5.14898317760526e-07 | 358.8 | 3.364995336596621e-06,6.9829497988394e-06,3.6621006227477437e-10 | 2.7661151591473754e-08,-3.483798494130497e-08,-2.2884373720444273e-06 | 1,3
570 | 19.00000099092722 | 132.11972045898438,218.77882385253906,0.2099708914756775 | -2.7296286120304103e-08,1.3484610761338445e-08,-1.7163276311293885e-07 | 358.8 | -5.711943686037557e-06,-1.0605882380332332e-05,-8.883668245474041e-10 | -3.077934422890394e-07,7.695846448996235e-08,-1.1442183449617005e-06 | 1,3
580 | 19.33333434164524 | 132.11972045898438,218.77882385253906,0.2099708914756775 | -4.382363805177647e-09,4.882137805140019e-09,-9.535153111528416e-08 | 358.8 | -2.1102309801790398e-06,-2.6113996227650205e-06,-7.639047727714399e-11 | -6.629549798020662e-09,2.074102134486111e-08,-1.1442182312748628e-06 | 1,3
590 | 19.666667692363262 | 132.11972045898438,218.77882385253906,0.2099708914756775 | 1.9091246639124648e-10,4.642832784895745e-10,-7.437419640154985e-07 | 358.8 | -2.057015677792151e-07,1.0443431897044775e-08,-4.4281436156756726e-11 | 2.7664485813261308e-08,-3.483885890886995e-08,-2.2884357804286992e-06 | 1,3
600 | 20.000001043081284 | 132.11988830566406,218.78477478027344,0.20972643792629242 | -7.7154538303148e-05,0.08942071348428726,-1.411202788403898e-06 | 358.8 | 0.2307237833738327,-0.03700176253914833,1.5188345909118652 | -0.04593990370631218,0.18847434222698212,2.2884339614392957e-06 | 0,0
610 | 20.333334393799305 | 132.11090087890625,219.16970825195312,0.20433536171913147 | -0.04197346419095993,1.9740753173828125,-8.440517558483407e-05 | 358.8 | 0.688656747341156,0.008519805036485195,-0.2167082279920578 | -0.08180457353591919,4.561511039733887,0.0002603098109830171 | 0,0
620 | 20.666667744517326 | 132.09671020507812,219.8255615234375,0.2068852186203003 | -0.042385268956422806,2.2017922401428223,8.253629493992776e-05 | 358.9 | -1.213210105895996,-0.03296554088592529,-0.303969144821167 | 0.012598558329045773,-0.043387409299612045,-0.0001756373094394803 | 0,0
630 | 21.000001095235348 | 132.0821533203125,220.57508850097656,0.2085101306438446 | -0.04343871399760246,2.5853216648101807,-5.168053121451521e-06 | 359.0 | 1.0822503566741943,0.012347518466413021,-0.3773540258407593 | -0.07627922296524048,4.830207347869873,-0.00030607840744778514 | 0,0
640 | 21.33333444595337 | 132.06378173828125,221.69635009765625,0.20499011874198914 | -0.05202857404947281,4.024561882019043,-5.156610859557986e-05 | 359.3 | 0.4901775121688843,-0.019824974238872528,-0.7035694122314453 | -0.000766664685215801,4.134270668029785,0.00019451722619123757 | 0,0
650 | 21.66666779667139 | 132.04444885253906,223.26527404785156,0.2053934782743454 | -0.043246906250715256,5.223480224609375,0.006783460732549429 | 359.5 | -0.4272755980491638,-0.019672762602567673,-0.9349696040153503 | 0.04827137663960457,2.348527669906616,-0.14609266817569733 | 0,0
660 | 22.000001147389412 | 132.02886962890625,225.03831481933594,0.2091498076915741 | -0.0292463731020689,5.1717634201049805,-0.0009648621780797839 | 359.7 | -1.6316088438034058,-0.04973535239696503,-3.173414707183838 | 0.07634119689464569,-1.7439221143722534,0.002672321628779173 | 0,0
670 | 22.333334498107433 | 132.020751953125,226.72279357910156,0.21077960729599 | -0.009024476632475853,4.975114345550537,3.442190427449532e-05 | 359.9 | -0.40367352962493896,0.021912673488259315,1.794321060180664 | 0.03734511882066727,-0.9831618666648865,-0.0045042154379189014 | 0,0
