Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
2340 | 78.000004068017 | 136.14794921875,209.62710571289062,0.26209738850593567 | 5.5398845510978845e-09,1.136285554537153e-08,1.3349215066682518e-07 | 179.2 | 5.872789188288152e-06,-2.125334049196681e-06,-1.8312343308402035e-10 | 1.570483192381289e-07,5.250687706848112e-08,0.0 | 1,6
2350 | 78.33333741873503 | 136.14794921875,209.62710571289062,0.26209738850593567 | 7.762910314568217e-09,-6.473155789166185e-09,1.1442184444376835e-07 | 179.2 | -3.3895103115355596e-06,-3.840202225546818e-06,-2.1283889928280786e-10 | 1.191295496028033e-06,-7.785894240441849e-07,-4.0047639231488574e-06 | 1,6
2360 | 78.66667076945305 | 136.14794921875,209.62710571289062,0.26209738850593567 | 0.0,0.0,0.0 | 179.2 | 0.0,0.0,0.0 | 1.5342995141054416e-07,-2.6228368810166103e-08,-2.2312256987788714e-05 | 1,6
2370 | 79.00000412017107 | 136.14794921875,209.62710571289062,0.26209738850593567 | -4.214991911055677e-09,-3.3900199314373936e-10,3.8140612446113664e-07 | 179.2 | -1.7203792879172397e-07,1.8528642158344155e-06,6.650090200732706e-11 | -1.0765143088065088e-07,-5.639690936476427e-09,1.1442178902143496e-06 | 1,6
2380 | 79.33333747088909 | 136.14794921875,209.62710571289062,0.26209738850593567 | 7.3991870408463e-09,2.988171099449488e-10,2.8605461466213455e-07 | 179.2 | 1.458309952795389e-07,-3.1179563393379794e-06,-7.59324894628044e-11 | 1.255605610595012e-07,5.834262406523294e-09,1.1442186860222137e-06 | 1,6
2390 | 79.66667082160711 | 136.14794921875,209.62710571289062,0.26209738850593567 | 8.225326530997279e-10,3.8607515621957855e-12,1.9070306223056832e-07 | 179.2 | 5.736365604747107e-09,-5.845054147357587e-07,-7.322779882468211e-11 | 1.2551666372928594e-07,5.833746374861448e-09,1.1442178902143496e-06 | 1,6
2400 | 80.00000417232513 | 136.14794921875,209.62710571289062,0.26209738850593567 | 2.0210657591945846e-09,9.138474699188492e-11,9.535153111528416e-08 | 179.2 | 4.8708542976783065e-08,-1.0455354413352325e-06,-7.29358171080996e-11 | 1.2161845575064945e-07,5.77684344804652e-09,1.1442182312748628e-06 | 1,6
2410 | 80.33333752304316 | 136.14794921875,209.62710571289062,0.26209738850593567 | 0.0,0.0,0.0 | 179.2 | 0.0,0.0,0.0 | 2.477020366598026e-08,-1.0769586111791796e-08,-1.3158511137589812e-05 | 1,6
2420 | 80.66667087376118 | 136.14794921875,209.62710571289062,0.26209738850593567 | 3.4259004522141367e-09,4.153535154705068e-11,3.8140612446113664e-07 | 179.2 | 1.1065038663105042e-08,-1.143861254604417e-06,1.6196812988034104e-11 | 4.228290251262479e-08,7.413162861347189e-10,1.1442178902143496e-06 | 1,6
2430 | 81.0000042244792 | 136.14794921875,209.62710571289062,0.26209738850593567 | 2.9058009332061374e-09,5.572751149429678e-10,2.6698430133365036e-07 | 179.2 | 2.7840155780722853e-07,-9.208991968989721e-07,2.562418159601787e-11 | -9.276892143361692e-09,1.3587651892521535e-08,5.721093430111068e-07 | 1,6
2440 | 81.33333757519722 | 136.14794921875,209.62710571289062,0.26209738850593567 | -5.706747074896157e-09,-3.552014515850743e-10,1.9070306223056832e-07 | 179.2 | -1.7761692561180098e-07,2.42760529545194e-06,6.660905854660726e-11 | -1.0765036506654724e-07,-5.639679834246181e-09,1.1442178902143496e-06 | 1,6
2450 | 81.66667092591524 | 136.14794921875,209.62710571289062,0.26209738850593567 | 3.249892799317422e-09,1.1458353710303015e-10,9.535153111528416e-08 | 179.2 | 4.843170486878989e-08,-1.0282570883646258e-06,5.426474547487459e-11 | -7.076401686845202e-08,-4.943462972306634e-09,1.1442182312748628e-06 | 1,6
2460 | 82.00000427663326 | 136.14794921875,209.62710571289062,0.26209738850593567 | 0.0,0.0,0.0 | 179.2 | 0.0,0.0,0.0 | 1.7129866591858445e-07,1.2892299672273566e-08,-1.3158511137589812e-05 | 1,6
2470 | 82.33333762735128 | 136.14794921875,209.62710571289062,0.26209738850593567 | 1.180094022501521e-09,4.3771336555309404e-10,3.623358395543619e-07 | 179.2 | 2.3564247442209307e-07,-4.6717613599867036e-07,-1.2915877568853151e-11 | -5.841911843162961e-08,1.1982717040837088e-08,5.721093430111068e-07 | 1,6
2480 | 82.6666709780693 | 136.14794921875,209.62710571289062,0.26209738850593567 | 7.377212729586802e-10,-6.216783338119924e-11,2.8605461466213455e-07 | 179.2 | -3.7494935156701104e-08,-1.076885141060302e-07,1.825315940062744e-11 | 3.836522921574215e-08,6.842647004567937e-10,1.1442186860222137e-06 | 1,6
2490 | 83.00000432878733 | 136.14794921875,209.62710571289062,0.26209738850593567 | 1.6271768654707586e-10,4.5316755903357375e-10,1.9070306223056832e-07 | 179.2 | 2.2984994529906544e-07,1.1449123604734268e-07,1.2648406627624453e-11 | 4.025655186978838e-08,7.241148791692353e-10,1.1442178902143496e-06 | 1,6
2500 | 83.33333767950535 | 136.14794921875,209.62710571289062,0.26209738850593567 | 2.03369698859035e-09,9.155550623196618e-11,9.535153111528416e-08 | 179.2 | 4.8705754096545206e-08,-1.0453437653268338e-06,-6.618336434449645e-11 | 8.904885362426285e-08,5.143057535406115e-09,1.1442182312748628e-06 | 1,6
2510 | 83.66667103022337 | 136.14794921875,209.62710571289062,0.26209738850593567 | 0.0,0.0,0.0 | 179.2 | 0.0,0.0,0.0 | -2.50034837279145e-08,2.1147896767104157e-09,-1.3158511137589812e-05 | 1,6
2520 | 84.00000438094139 | 136.14794921875,209.62710571289062,0.26209738850593567 | -3.288319339045387e-10,-1.4777616630379242e-10,3.8140612446113664e-07 | 179.2 | -8.049772759477491e-08,3.5526207398106635e-07,6.360797999427348e-11 | -1.0368842140451306e-07,-5.582067696963122e-09,1.1442178902143496e-06 | 1,6
2530 | 84.33333773165941 | 136.14794921875,209.62710571289062,0.26209738850593567 | -3.6057257180033275e-10,-8.346780905332807e-11,2.8605461466213455e-07 | 179.2 | -3.7247147588459484e-08,-1.230880997127315e-07,-6.44007902561583e-11 | 8.865350764608593e-08,5.137708480873471e-09,1.1442186860222137e-06 | 1,6
2540 | 84.66667108237743 | 136.14794921875,209.62710571289062,0.26209738850593567 | 8.238616455713554e-10,3.872751078159986e-12,1.9070306223056832e-07 | 179.2 | 5.732384789070011e-09,-5.84409292514465e-07,-7.211044261712374e-11 | 1.2159797790900484e-07,5.776592537642955e-09,1.1442178902143496e-06 | 1,6
2550 | 85.00000443309546 | 136.14794921875,209.62710571289062,0.26209738850593567 | 3.249892577272817e-09,1.1458355098081796e-10,9.535153111528416e-08 | 179.2 | 4.843170486878989e-08,-1.0282570883646258e-06,5.425702248595954e-11 | -7.076402397387938e-08,-4.943462528217424e-09,1.1442182312748628e-06 | 1,6
2560 | 85.33333778381348 | 136.14794921875,209.62710571289062,0.26209738850593567 | 0.0,0.0,0.0 | 179.2 | 0.0,0.0,0.0 | 1.0785979753791253e-07,-5.679367198752061e-09,-1.258640259038657e-05 | 1,6
2570 | 85.6666711345315 | 136.14794921875,209.62710571289062,0.26209738850593567 | 3.4259004522141367e-09,4.1535344608156777e-11,3.8140612446113664e-07 | 179.2 | 1.1065038663105042e-08,-1.143861254604417e-06,1.6199631913682566e-11 | 4.228290251262479e-08,7.413163416458701e-10,1.1442178902143496e-06 | 1,6
2580 | 86.00000448524952 | 136.14794921875,209.62710571289062,0.26209738850593567 | -2.0778736509186047e-09,3.4476130283955797e-10,2.6698430133365036e-07 | 179.2 | 1.8711399718540633e-07,5.609911681858648e-07,-5.416498499721811e-11 | 3.713023133400384e-08,1.7984461919695605e-08,5.721093430111068e-07 | 1,6
2590 | 86.33333783596754 | 136.14794921875,209.62710571289062,0.26209738850593567 | 8.36670788206817e-10,4.0457945153782315e-12,1.9070306223056832e-07 | 179.2 | 5.72981040392051e-09,-5.842328505423211e-07,-6.524021600728958e-11 | 8.869366041608373e-08,5.1382422761037105e-09,1.1442178902143496e-06 | 1,6
2600 | 86.66667118668556 | 136.14794921875,209.62710571289062,0.26209738850593567 | 2.0210657591945846e-09,9.138475393077883e-11,9.535153111528416e-08 | 179.2 | 4.8708542976783065e-08,-1.0455354413352325e-06,-7.293265991137332e-11 | 1.2161845575064945e-07,5.77684389213573e-09,1.1442182312748628e-06 | 1,6
2610 | 87.00000453740358 | 136.14794921875,209.62710571289062,0.26209738850593567 | 0.0,0.0,0.0 | 179.2 | 0.0,0.0,0.0 | 5.469199138019576e-08,7.155327441665804e-09,-1.3158511137589812e-05 | 1,6
2620 | 87.3333378881216 | 136.14794921875,209.62710571289062,0.26209738850593567 | -1.5704817446504649e-09,-1.711481789623548e-10,3.8140612446113664e-07 | 179.2 | -8.021833508564669e-08,3.378121959940472e-07,-7.046735417404193e-11 | 1.215988874037066e-07,5.77663783474236e-09,1.1442178902143496e-06 | 1,6
2630 | 87.66667123883963 | 136.14794921875,209.62710571289062,0.26209738850593567 | -4.788433205504816e-09,1.763503787444165e-10,2.8605461466213455e-07 | 179.2 | 9.530903355425835e-08,2.074735220958246e-06,6.145778330690632e-11 | -1.0764637892179962e-07,-5.639702482795883e-09,1.1442186860222137e-06 | 1,6
2640 | 88.00000458955765 | 136.14794921875,209.62710571289062,0.26209738850593567 | 2.052801040264285e-09,2.7074821551398287e-11,1.9070306223056832e-07 | 179.2 | 5.457147178589139e-09,-5.671810185958748e-07,5.508403455589672e-11 | -7.073941077351265e-08,-4.943112141830852e-09,1.1442178902143496e-06 | 1,6
2650 | 88.33333794027567 | 136.14794921875,209.62710571289062,0.26209738850593567 | -5.620513388038262e-09,-2.8915767003034887e-10,9.535153111528416e-08 | 179.2 | -1.3438801715892623e-07,1.9508402147039305e-06,-2.3772383367370864e-11 | -2.4356049621587772e-08,-5.465619068445449e-10,1.1442182312748628e-06 | 1,6
2660 | 88.66667129099369 | 136.14794921875,209.62710571289062,0.26209738850593567 | 0.0,0.0,0.0 | 179.2 | 0.0,0.0,0.0 | 9.198329564696905e-08,7.856992390031792e-09,-1.3158511137589812e-05 | 1,6
2670 | 89.00000464171171 | 136.14794921875,209.62710571289062,0.26209738850593567 | -5.457486018656255e-09,-3.6237957079521266e-10,3.8140612446113664e-07 | 179.2 | -1.7175212008169183e-07,1.8351249764236854e-06,-6.870673474601574e-11 | 1.2159983953097253e-07,5.776690237269122e-09,1.1442178902143496e-06 | 1,6
2680 | 89.33333799242973 | 136.14794921875,209.62710571289062,0.26209738850593567 | -6.904128380114116e-09,-4.4271419863406436e-10,2.8605461466213455e-07 | 179.2 | -2.2059307980271115e-07,2.8887975531688426e-06,6.74333366923463e-11 | -1.0765054980765854e-07,-5.639686051495119e-09,1.1442186860222137e-06 | 1,6
2690 | 89.66667134314775 | 136.14794921875,209.62710571289062,0.26209738850593567 | 2.0668116107458445e-09,2.7262822208107274e-11,1.9070306223056832e-07 | 179.2 | 5.452251539139752e-09,-5.668519520440896e-07,6.309200384357894e-11 | -1.0760796698150443e-07,-5.639173572546952e-09,1.1442178902143496e-06 | 1,6
2700 | 90.00000469386578 | 136.14794921875,209.62710571289062,0.26209738850593567 | 3.249892799317422e-09,1.1458353710303015e-10,9.535153111528416e-08 | 179.2 | 4.843170486878989e-08,-1.0282570883646258e-06,5.426377749917499e-11 | -7.076401686845202e-08,-4.943462972306634e-09,1.1442182312748628e-06 | 1,6
2710 | 90.3333380445838 | 136.14794921875,209.62710571289062,0.26209738850593567 | 0.0,0.0,0.0 | 179.2 | 0.0,0.0,0.0 | 1.7129866591858445e-07,1.2892299672273566e-08,-1.3158511137589812e-05 | 1,6
